I II V1 V2 V3 V4 V5 V6
-25 -10 25 -25 2 -10 -10 -4
-25 -10 25 -25 2 -10 -10 -4
-25 -11 26 -24 2 -11 -10 -4
-25 -12 26 -23 2 -11 -10 -4
-25 -12 26 -23 3 -10 -10 -4
-25 -13 26 -22 3 -10 -10 -4
-25 -13 26 -22 3 -10 -10 -4
-26 -14 27 -21 4 -9 -9 -4
-26 -13 26 -21 3 -9 -9 -4
-26 -13 25 -20 3 -10 -9 -4
-26 -12 24 -20 2 -10 -9 -4
-26 -12 24 -20 2 -10 -9 -4
-26 -11 23 -19 1 -11 -10 -4
-26 -11 23 -19 1 -11 -10 -4
-27 -11 22 -19 1 -11 -10 -4
-27 -11 22 -19 1 -11 -10 -4
-27 -11 22 -19 1 -11 -10 -4
-28 -10 21 -18 2 -11 -11 -4
-28 -10 21 -19 2 -11 -11 -4
-28 -11 21 -19 1 -12 -11 -5
-28 -11 21 -20 1 -12 -11 -5
-28 -11 21 -20 1 -12 -11 -5
-27 -12 20 -21 0 -13 -12 -6
-27 -13 20 -20 0 -13 -12 -6
-27 -14 20 -20 1 -13 -12 -5
-27 -15 20 -19 1 -13 -12 -5
-27 -15 20 -19 1 -13 -12 -5
-28 -16 21 -18 2 -12 -11 -4
-28 -16 21 -18 1 -12 -11 -4
-29 -15 20 -18 1 -13 -12 -4
-29 -15 20 -18 0 -13 -12 -4
-29 -15 20 -18 0 -13 -12 -4
-30 -14 19 -17 -2 -14 -13 -5
-30 -14 18 -17 -2 -14 -13 -5
-30 -14 18 -17 -2 -14 -13 -5
-30 -14 17 -17 -2 -14 -13 -5
-30 -14 17 -17 -2 -14 -13 -5
-30 -13 16 -18 0 -13 -12 -5
-30 -13 16 -18 0 -14 -12 -5
-30 -13 16 -19 0 -14 -12 -5
-30 -13 16 -19 0 -15 -12 -5
-30 -13 16 -19 0 -15 -12 -5
-31 -12 15 -20 -2 -16 -13 -6
-31 -12 15 -20 0 -16 -13 -6
-31 -13 15 -20 0 -15 -13 -6
-31 -13 15 -20 1 -15 -13 -6
-31 -13 15 -20 1 -15 -13 -6
-32 -14 15 -20 2 -14 -13 -6
-32 -15 15 -20 2 -14 -13 -6
-32 -16 15 -20 1 -14 -13 -6
-32 -17 15 -20 1 -14 -13 -6
-32 -17 15 -20 1 -14 -13 -6
-32 -18 16 -21 0 -15 -12 -5
-32 -18 16 -21 0 -15 -12 -5
-33 -17 16 -21 0 -16 -12 -5
-33 -17 16 -21 0 -16 -12 -5
-33 -17 16 -21 0 -16 -12 -5
-34 -16 15 -20 1 -17 -13 -6
-34 -16 15 -20 1 -17 -13 -6
-34 -16 15 -19 1 -17 -13 -6
-34 -16 15 -19 1 -17 -13 -6
-34 -16 15 -19 1 -17 -13 -6
-34 -15 15 -18 1 -17 -12 -6
-34 -15 15 -17 1 -17 -12 -6
-34 -15 15 -16 1 -17 -12 -6
-34 -15 15 -15 1 -17 -12 -6
-34 -15 15 -14 1 -17 -12 -6
-35 -16 14 -13 1 -18 -13 -7
-35 -15 14 -13 1 -18 -13 -7
-35 -15 14 -13 1 -18 -14 -7
-35 -14 14 -13 1 -18 -14 -7
-35 -14 14 -13 1 -18 -14 -7
-35 -13 13 -12 0 -18 -15 -8
-35 -13 13 -12 0 -18 -15 -7
-35 -13 13 -12 1 -18 -14 -7
-35 -13 13 -12 1 -18 -14 -6
-35 -13 13 -12 1 -18 -14 -6
-35 -14 13 -12 2 -17 -13 -5
-35 -15 13 -12 2 -17 -13 -5
-36 -15 13 -13 2 -17 -13 -5
-36 -16 13 -13 2 -17 -13 -5
-36 -16 13 -13 2 -17 -13 -5
-37 -17 13 -14 2 -17 -13 -5
-37 -17 13 -14 2 -17 -13 -5
-37 -17 13 -14 2 -17 -12 -5
-37 -17 13 -14 2 -17 -12 -5
-37 -17 13 -14 2 -17 -12 -5
-36 -16 13 -14 2 -17 -11 -4
-36 -15 13 -15 2 -17 -11 -4
-36 -14 12 -16 2 -17 -12 -5
-36 -13 12 -17 2 -17 -12 -5
-36 -13 12 -17 2 -17 -12 -5
-36 -12 11 -18 2 -18 -13 -6
-36 -13 11 -18 2 -17 -13 -6
-36 -14 11 -18 2 -17 -13 -6
-36 -15 11 -18 2 -16 -13 -6
-36 -16 11 -18 2 -16 -13 -6
-36 -17 12 -17 2 -15 -13 -5
-36 -17 12 -18 2 -15 -13 -5
-36 -17 12 -19 2 -15 -13 -5
-36 -17 12 -20 2 -15 -13 -5
-36 -17 12 -20 2 -15 -13 -5
-36 -16 12 -21 2 -16 -13 -6
-36 -16 12 -21 2 -16 -13 -6
-36 -16 13 -21 1 -16 -13 -6
-36 -16 13 -21 1 -16 -13 -6
-36 -16 13 -21 1 -16 -13 -6
-36 -15 14 -22 0 -17 -13 -5
-36 -15 14 -22 0 -17 -13 -5
-36 -15 14 -22 0 -17 -13 -5
-36 -15 14 -22 0 -17 -13 -5
-36 -15 14 -22 0 -17 -13 -5
-36 -14 15 -22 0 -17 -13 -5
-36 -14 15 -23 0 -17 -13 -5
-36 -14 14 -24 -2 -17 -13 -5
-36 -14 14 -25 -2 -17 -13 -5
-36 -14 14 -25 -2 -17 -13 -5
-36 -14 13 -26 -3 -18 -14 -6
-36 -14 13 -26 -3 -18 -14 -6
-36 -14 14 -26 -3 -18 -14 -6
-36 -14 14 -26 -3 -18 -14 -6
-36 -14 14 -26 -3 -18 -14 -6
-36 -15 15 -26 -2 -17 -13 -6
-36 -15 15 -26 -2 -17 -13 -6
-36 -14 15 -27 -3 -17 -13 -6
-36 -14 15 -27 -3 -17 -13 -6
-36 -14 15 -27 -3 -17 -13 -6
-37 -13 15 -28 -4 -16 -14 -6
-37 -14 15 -28 -4 -16 -14 -6
-37 -15 16 -28 -3 -16 -14 -6
-37 -16 16 -28 -3 -16 -14 -6
-37 -16 16 -28 -3 -16 -14 -6
-37 -17 17 -29 -2 -16 -13 -7
-37 -17 17 -29 -2 -16 -12 -7
-37 -16 17 -29 -2 -15 -12 -6
-37 -16 17 -29 -2 -15 -11 -6
-37 -16 17 -29 -2 -15 -11 -6
-37 -14 17 -28 -3 -14 -10 -5
-37 -13 18 -28 -2 -14 -10 -5
-36 -11 18 -28 -2 -14 -9 -4
-36 -9 19 -28 0 -14 -9 -4
-36 -8 19 -28 0 -14 -9 -4
-35 -6 20 -27 1 -13 -8 -3
-35 -5 21 -26 2 -12 -7 -2
-35 -4 22 -25 2 -11 -7 -2
-35 -2 23 -24 3 -10 -6 0
-35 0 24 -23 3 -10 -6 0
-34 1 25 -22 4 -9 -5 1
-34 1 25 -22 4 -9 -5 1
-34 1 25 -22 4 -9 -5 1
-34 1 25 -22 4 -9 -5 1
-34 1 25 -22 4 -9 -5 1
-33 2 24 -21 4 -8 -5 0
-32 1 24 -19 5 -8 -4 1
-32 0 24 -18 6 -7 -4 1
-31 -2 24 -17 7 -7 -3 2
-31 -2 24 -16 7 -7 -3 2
-29 -3 22 -15 8 -5 -2 4
-28 -3 20 -14 10 -4 1 5
-27 -4 18 -13 11 -2 2 6
-25 -4 16 -12 12 1 3 8
-24 -4 14 -11 13 2 4 9
-23 -5 13 -12 13 2 5 10
-23 -5 12 -16 10 0 4 9
-23 -5 11 -19 8 -3 4 8
-23 -5 10 -22 6 -5 3 7
-23 -5 9 -26 4 -7 3 7
-22 -4 8 -27 3 -8 2 6
-22 -5 8 -25 2 -8 1 6
-23 -6 8 -24 2 -8 0 5
-23 -7 8 -23 1 -8 -2 5
-23 -7 8 -22 1 -8 -3 5
-24 -8 8 -21 0 -8 -4 4
-24 -8 8 -21 0 -8 -4 4
-25 -7 8 -21 0 -8 -4 4
-25 -7 8 -21 0 -8 -4 4
-25 -7 8 -21 0 -8 -4 4
-26 -6 8 -20 0 -9 -4 3
-27 -6 8 -19 0 -9 -4 3
-27 -6 8 -18 0 -9 -5 2
-28 -6 8 -17 0 -9 -5 2
-28 -6 8 -17 0 -9 -5 2
-30 -7 8 -16 -2 -9 -6 1
-32 -10 9 -16 -3 -9 -6 1
-34 -12 9 -17 -4 -10 -7 1
-35 -15 10 -17 -5 -10 -7 1
-37 -17 10 -17 -6 -10 -7 1
-38 -18 11 -18 -7 -11 -8 0
-39 -18 11 -18 -8 -13 -9 -2
-40 -17 10 -18 -9 -14 -10 -3
-41 -17 10 -18 -10 -15 -11 -4
-43 -17 10 -18 -10 -16 -12 -4
-40 -16 8 -19 -12 -17 -14 -5
-35 -17 7 -19 -13 -18 -15 -7
-30 -17 6 -19 -14 -19 -17 -8
-25 -18 4 -19 -16 -20 -19 -9
-20 -18 3 -19 -17 -21 -20 -10
-19 -19 2 -20 -18 -23 -21 -11
-18 -19 2 -21 -19 -24 -22 -12
-17 -19 2 -22 -20 -25 -22 -13
-16 -19 2 -23 -21 -27 -23 -14
-15 -19 2 -24 -21 -28 -23 -14
-14 -18 1 -25 -22 -29 -24 -15
-14 -18 1 -24 -22 -29 -24 -15
-14 -18 1 -23 -22 -29 -24 -15
-14 -18 1 -22 -22 -29 -24 -15
-14 -18 1 -22 -22 -29 -24 -15
-14 -17 1 -21 -22 -29 -25 -16
-14 -17 1 -20 -22 -29 -25 -16
-14 -17 1 -20 -22 -29 -25 -16
-14 -17 1 -19 -22 -29 -25 -16
-14 -17 1 -19 -22 -29 -25 -16
-13 -18 1 -18 -22 -29 -24 -16
-13 -17 1 -17 -22 -28 -24 -16
-13 -17 1 -16 -22 -28 -23 -15
-13 -16 1 -15 -22 -27 -23 -15
-13 -16 1 -14 -22 -27 -23 -15
-14 -15 1 -13 -22 -26 -22 -14
-14 -15 2 -11 -22 -26 -22 -14
-13 -16 2 -10 -22 -26 -22 -15
-13 -16 3 -9 -22 -26 -22 -15
-13 -16 3 -8 -22 -26 -22 -15
-12 -17 9 2 -16 -24 -23 -16
-12 -18 16 13 -9 -22 -22 -16
-11 -19 23 24 -2 -20 -22 -17
-11 -20 30 35 7 -18 -21 -17
-11 -20 37 47 14 -16 -21 -17
-4 -16 44 59 28 -5 -12 -15
5 -10 50 72 45 11 0 -9
14 -3 57 86 61 25 10 -4
22 4 63 99 77 39 21 2
31 11 69 112 94 54 32 7
44 22 51 85 102 80 60 24
59 35 23 44 108 110 93 46
73 49 -5 2 114 141 126 66
89 62 -31 -40 119 171 158 88
103 74 -59 -82 126 200 191 109
107 90 -85 -127 125 223 216 127
107 106 -109 -172 119 242 237 143
106 121 -135 -217 114 262 260 159
106 137 -159 -262 109 282 282 176
106 153 -185 -307 105 302 304 192
85 139 -197 -340 56 259 270 177
58 113 -206 -369 -9 194 218 149
30 88 -216 -398 -72 130 164 122
4 62 -225 -428 -136 65 111 95
-24 37 -233 -456 -199 1 58 68
-36 18 -236 -454 -231 -41 19 45
-44 1 -235 -440 -252 -75 -17 23
-51 -17 -234 -426 -271 -109 -52 2
-58 -34 -233 -411 -291 -144 -87 -21
-66 -52 -232 -397 -312 -178 -122 -43
-61 -53 -213 -359 -289 -172 -121 -46
-51 -47 -188 -312 -249 -149 -106 -40
-40 -40 -162 -266 -211 -128 -92 -36
-30 -34 -137 -219 -172 -106 -77 -31
-20 -28 -112 -173 -132 -85 -62 -27
-16 -25 -92 -142 -108 -71 -53 -23
-15 -23 -73 -117 -90 -61 -47 -21
-13 -20 -55 -93 -72 -51 -39 -18
-12 -18 -35 -67 -54 -40 -32 -15
-10 -16 -17 -43 -35 -30 -25 -12
-9 -15 -10 -31 -28 -26 -22 -11
-9 -13 -6 -24 -24 -24 -21 -10
-9 -12 -2 -17 -20 -21 -19 -9
-9 -11 3 -11 -16 -19 -18 -9
-9 -10 6 -4 -13 -17 -16 -8
-8 -9 8 0 -10 -16 -15 -7
-8 -10 9 2 -9 -16 -15 -7
-7 -10 10 3 -8 -15 -15 -8
-7 -11 10 5 -6 -15 -15 -8
-7 -11 11 7 -5 -15 -15 -8
-6 -12 12 8 -4 -14 -16 -9
-6 -11 12 8 -3 -14 -15 -9
-6 -11 12 8 -2 -14 -15 -9
-6 -10 12 8 -2 -14 -14 -9
-6 -10 12 8 0 -14 -14 -9
-6 -9 13 10 2 -15 -13 -8
-5 -9 13 12 3 -13 -13 -8
-5 -10 14 14 4 -12 -13 -8
-4 -10 14 16 6 -11 -13 -8
-4 -10 14 18 7 -10 -13 -8
-3 -11 15 19 8 -9 -12 -7
-3 -10 15 18 8 -9 -12 -7
-3 -9 15 17 8 -9 -12 -7
-3 -8 15 17 8 -9 -12 -7
-3 -7 15 16 8 -9 -12 -7
-2 -6 14 16 9 -10 -11 -7
-2 -7 15 17 10 -8 -11 -7
0 -7 16 19 11 -7 -10 -7
0 -8 16 20 12 -6 -10 -7
0 -8 17 22 13 -5 -10 -7
1 -9 18 23 14 -4 -9 -6
1 -8 18 24 15 -3 -8 -5
1 -8 18 24 16 -3 -8 -5
1 -7 18 25 16 -2 -7 -4
1 -7 18 25 17 -2 -7 -4
1 -6 18 26 18 0 -6 -3
2 -6 18 27 19 0 -5 -3
2 -5 19 28 20 0 -5 -3
3 -5 19 29 21 0 -4 -3
3 -5 19 30 22 0 -4 -3
4 -4 20 32 23 1 -3 -2
4 -4 20 34 25 3 0 0
4 -4 20 36 26 4 1 1
4 -4 20 39 28 6 2 1
4 -4 20 42 29 7 3 2
4 -3 21 44 31 8 4 3
4 -2 21 45 32 9 5 3
5 0 22 47 34 10 6 4
5 0 22 48 35 11 6 4
5 1 22 50 37 12 7 4
6 2 23 52 38 13 8 5
7 4 24 54 39 14 8 5
8 5 24 56 39 15 9 5
8 7 25 58 40 15 9 5
9 8 25 60 40 16 9 5
10 9 26 62 43 17 11 6
11 8 27 64 46 18 12 7
12 8 28 66 49 19 14 8
13 7 29 69 52 20 15 9
14 7 30 71 55 21 17 10
15 7 31 74 57 23 18 11
15 9 31 78 59 26 20 11
16 11 31 82 61 28 21 12
16 14 31 87 63 30 22 12
16 16 31 90 65 33 23 12
17 17 32 93 67 35 25 13
19 17 34 96 70 37 27 15
20 17 35 99 73 39 29 16
22 17 36 102 76 43 31 18
23 17 37 105 79 45 33 19
24 17 39 107 82 48 35 21
25 19 40 110 86 51 38 23
25 20 43 113 89 54 42 25
26 22 44 116 92 57 45 27
26 23 46 119 95 60 48 29
27 25 47 122 98 62 49 30
29 28 47 127 100 63 51 30
30 31 47 131 102 64 52 31
31 34 47 134 105 65 53 31
32 37 47 138 107 66 54 31
33 38 48 141 109 69 56 33
33 38 48 144 111 72 59 35
33 38 49 146 113 75 62 37
33 38 49 148 116 78 65 40
33 38 49 151 118 81 68 43
35 40 50 153 119 85 69 44
36 42 50 154 120 86 70 45
38 44 50 156 121 88 71 45
39 45 50 157 121 89 72 46
42 47 50 159 122 91 73 46
43 50 51 160 123 92 74 47
43 53 50 160 123 92 74 48
44 56 49 160 123 93 75 49
44 59 48 160 123 94 76 49
44 62 47 160 123 94 76 50
45 63 46 160 123 95 77 51
45 62 46 158 123 95 78 51
45 60 46 157 122 95 79 52
45 59 46 155 122 95 80 52
45 57 46 154 122 95 81 52
45 56 46 150 121 95 82 53
44 55 46 146 120 95 82 53
42 53 45 141 118 95 81 54
40 52 44 137 117 95 81 55
39 51 44 132 116 95 81 55
38 50 42 129 113 93 78 55
37 50 39 126 109 89 75 53
35 50 37 122 104 85 72 51
34 50 35 119 100 81 69 48
33 50 33 116 96 77 66 46
31 47 32 111 92 74 63 45
30 44 30 107 87 71 60 44
28 39 29 102 81 68 57 42
27 36 27 97 77 65 54 40
25 33 26 92 72 62 51 39
24 30 25 86 68 58 47 37
22 29 23 79 63 54 43 34
21 27 22 73 59 49 38 31
19 25 20 66 54 44 35 28
18 23 19 60 50 38 31 25
16 21 18 54 46 34 28 23
15 18 17 50 43 31 25 21
13 15 16 45 38 27 22 20
12 12 15 39 34 23 19 18
10 9 14 34 31 20 17 17
9 7 13 30 27 16 13 15
8 7 11 27 24 13 10 13
7 6 10 23 21 10 7 10
7 6 8 19 17 7 4 8
6 6 7 16 14 4 1 5
5 5 6 14 11 2 -2 4
5 5 5 12 9 1 -4 3
4 4 4 11 7 0 -5 2
3 4 3 9 5 -2 -7 2
3 4 2 8 2 -3 -8 1
2 2 1 6 1 -4 -9 0
2 0 1 5 0 -5 -9 0
1 -3 0 3 -2 -7 -10 -2
1 -5 0 2 -3 -8 -11 -3
1 -8 0 0 -4 -9 -11 -3
0 -9 -2 -2 -5 -10 -12 -4
0 -9 -2 -4 -6 -11 -12 -4
-2 -8 -3 -5 -7 -12 -13 -5
-2 -8 -3 -7 -7 -12 -13 -5
-2 -8 -3 -8 -8 -13 -13 -5
-3 -7 -4 -9 -9 -14 -14 -6
-3 -7 -4 -9 -9 -14 -15 -6
-3 -6 -5 -10 -10 -15 -16 -6
-3 -6 -6 -11 -11 -16 -16 -6
-3 -6 -6 -11 -11 -16 -17 -6
-3 -5 -7 -12 -12 -17 -18 -7
-3 -6 -7 -12 -12 -17 -18 -7
-3 -8 -6 -12 -12 -16 -18 -6
-3 -9 -6 -12 -12 -15 -18 -6
-3 -10 -6 -12 -12 -15 -18 -6
-2 -11 -5 -11 -12 -14 -17 -5
-2 -10 -5 -12 -12 -15 -17 -6
-2 -9 -6 -13 -12 -16 -17 -7
-2 -8 -6 -13 -12 -17 -17 -8
-2 -7 -6 -14 -12 -18 -17 -9
-3 -6 -7 -15 -12 -19 -17 -10
-3 -6 -7 -15 -12 -19 -17 -10
-3 -7 -6 -14 -12 -18 -17 -9
-3 -7 -6 -13 -12 -18 -17 -8
-3 -7 -6 -13 -12 -18 -17 -8
-4 -8 -5 -12 -11 -17 -17 -7
-4 -9 -5 -12 -11 -17 -17 -7
-3 -10 -6 -11 -11 -17 -17 -8
-3 -11 -6 -11 -11 -17 -17 -9
-3 -12 -6 -11 -11 -17 -17 -9
-2 -13 -7 -10 -11 -17 -18 -10
-2 -13 -7 -10 -11 -17 -18 -10
-2 -13 -7 -10 -11 -17 -18 -9
-2 -13 -7 -10 -11 -17 -18 -8
-2 -13 -7 -10 -11 -17 -18 -8
-2 -12 -6 -10 -10 -16 -17 -7
-2 -11 -6 -10 -10 -17 -17 -8
-2 -9 -6 -10 -11 -18 -18 -9
-2 -8 -6 -10 -11 -18 -19 -9
-2 -7 -6 -10 -11 -19 -19 -10
-2 -6 -7 -10 -12 -20 -20 -11
-2 -6 -7 -10 -12 -20 -20 -11
-2 -7 -7 -9 -12 -20 -19 -10
-2 -7 -7 -9 -12 -20 -19 -10
-2 -7 -7 -9 -12 -20 -19 -10
-2 -8 -6 -8 -11 -19 -18 -9
-2 -8 -6 -8 -11 -19 -18 -9
-2 -7 -6 -8 -11 -19 -19 -9
-2 -7 -6 -8 -11 -19 -19 -9
-2 -7 -6 -8 -11 -19 -19 -9
-2 -6 -7 -8 -11 -19 -20 -10
-2 -7 -7 -8 -11 -19 -20 -10
-2 -9 -7 -8 -10 -19 -20 -9
-2 -10 -7 -8 -10 -19 -20 -9
-2 -11 -7 -8 -10 -19 -20 -9
-3 -12 -7 -7 -9 -19 -19 -8
-3 -12 -7 -7 -9 -19 -19 -8
-3 -11 -7 -8 -9 -19 -19 -8
-3 -10 -7 -9 -9 -19 -19 -8
-3 -10 -7 -9 -9 -19 -19 -8
-2 -9 -7 -10 -9 -20 -20 -8
-2 -9 -7 -10 -9 -20 -20 -8
-2 -8 -7 -10 -9 -20 -20 -8
-2 -8 -7 -10 -9 -20 -20 -8
-2 -8 -7 -10 -9 -20 -20 -8
-2 -7 -7 -11 -10 -20 -20 -8
-2 -7 -7 -11 -10 -20 -20 -8
-2 -8 -6 -11 -10 -21 -19 -8
-2 -8 -6 -11 -10 -21 -18 -8
-2 -8 -6 -11 -10 -21 -18 -8
0 -9 -5 -12 -10 -22 -17 -7
0 -9 -5 -12 -10 -22 -17 -7
-2 -9 -6 -11 -10 -21 -18 -7
-2 -9 -6 -11 -10 -21 -18 -7
-2 -9 -6 -11 -10 -21 -18 -7
-3 -10 -7 -10 -10 -20 -19 -8
-3 -10 -7 -10 -10 -20 -19 -8
-2 -10 -7 -11 -10 -21 -19 -8
-2 -10 -7 -11 -10 -21 -19 -8
-2 -10 -7 -11 -10 -21 -19 -8
0 -11 -8 -12 -11 -22 -19 -9
0 -11 -8 -13 -12 -22 -19 -9
0 -10 -8 -14 -13 -23 -19 -10
0 -10 -8 -14 -13 -23 -19 -10
0 -10 -8 -15 -14 -23 -19 -10
-2 -9 -8 -16 -15 -24 -20 -11
-2 -10 -8 -16 -15 -24 -20 -11
-2 -12 -8 -16 -14 -23 -20 -10
-2 -13 -8 -16 -14 -23 -20 -10
-2 -14 -8 -16 -14 -23 -20 -10
-2 -15 -7 -15 -13 -22 -20 -9
-2 -14 -7 -15 -14 -22 -20 -9
-3 -13 -8 -16 -15 -22 -21 -9
-3 -12 -8 -17 -15 -22 -21 -9
-3 -11 -8 -17 -16 -22 -21 -9
-4 -10 -9 -18 -17 -23 -22 -10
-4 -10 -9 -18 -17 -23 -22 -10
-3 -10 -9 -18 -17 -23 -22 -10
-3 -10 -9 -18 -17 -23 -22 -10
-3 -10 -9 -18 -17 -23 -22 -10
-2 -11 -9 -19 -18 -24 -23 -11
-2 -11 -9 -19 -18 -24 -23 -11
-3 -10 -9 -19 -19 -24 -23 -11
-4 -10 -9 -19 -20 -24 -23 -11
-4 -10 -9 -19 -20 -24 -23 -11
-5 -9 -10 -20 -21 -25 -23 -12
-5 -10 -10 -20 -21 -25 -23 -12
-4 -11 -9 -20 -21 -25 -23 -12
-4 -12 -8 -20 -21 -25 -23 -12
-4 -13 -8 -20 -21 -25 -23 -12
-3 -14 -7 -20 -20 -25 -23 -12
-3 -14 -7 -20 -20 -25 -23 -12
-3 -14 -8 -21 -21 -26 -23 -12
-3 -14 -9 -21 -22 -26 -23 -12
-3 -14 -9 -21 -22 -26 -23 -12
-3 -13 -10 -22 -23 -27 -23 -13
-3 -12 -10 -22 -23 -27 -23 -13
-3 -11 -10 -23 -23 -27 -23 -13
-3 -11 -10 -24 -23 -27 -23 -13
-3 -10 -10 -24 -23 -27 -23 -13
-4 -9 -10 -25 -24 -28 -24 -13
-4 -9 -10 -25 -24 -28 -24 -13
-4 -10 -10 -25 -25 -28 -24 -13
-4 -10 -10 -25 -25 -28 -24 -13
-4 -10 -10 -25 -25 -28 -24 -13
-4 -11 -11 -24 -26 -28 -25 -13
-4 -11 -11 -24 -26 -28 -25 -13
-4 -11 -11 -25 -26 -28 -25 -13
-4 -11 -11 -25 -26 -28 -25 -13
-4 -11 -11 -25 -26 -28 -25 -13
-3 -11 -10 -26 -25 -28 -24 -13
-3 -11 -10 -26 -25 -28 -24 -13
-4 -12 -10 -26 -26 -28 -24 -13
-4 -12 -10 -26 -26 -28 -24 -13
-4 -12 -10 -26 -26 -28 -24 -13
-5 -13 -9 -26 -27 -29 -25 -14
-5 -14 -9 -26 -27 -29 -25 -14
-5 -15 -8 -26 -27 -28 -24 -14
-5 -15 -7 -26 -27 -28 -23 -14
-5 -16 -7 -26 -27 -28 -23 -14
-5 -17 -6 -25 -26 -27 -22 -13
-5 -17 -6 -26 -26 -28 -22 -13
-5 -16 -7 -27 -26 -29 -22 -13
-5 -15 -7 -27 -26 -29 -22 -13
-5 -15 -7 -28 -26 -30 -22 -13
-6 -14 -8 -29 -27 -31 -23 -14
-6 -14 -8 -29 -27 -31 -23 -14
-6 -14 -8 -28 -27 -31 -23 -15
-6 -14 -8 -28 -27 -31 -23 -15
-6 -14 -8 -28 -27 -31 -23 -15
-6 -14 -9 -27 -28 -30 -24 -16
-6 -14 -9 -27 -28 -30 -24 -16
-6 -14 -8 -27 -29 -30 -24 -15
-6 -14 -8 -27 -29 -30 -24 -15
-6 -14 -8 -27 -29 -30 -24 -15
-5 -13 -7 -26 -30 -29 -23 -14
-5 -13 -7 -26 -30 -29 -23 -14
-5 -13 -7 -26 -30 -29 -23 -14
-5 -13 -7 -26 -30 -29 -23 -14
-5 -13 -7 -26 -30 -29 -23 -14
-6 -14 -7 -27 -30 -29 -22 -15
-6 -14 -7 -27 -30 -29 -22 -15
-6 -15 -7 -27 -30 -29 -22 -15
-6 -16 -6 -27 -29 -29 -22 -15
-6 -16 -6 -27 -29 -29 -22 -15
-7 -17 -5 -27 -28 -30 -21 -14
-7 -15 -5 -27 -28 -30 -22 -14
-7 -14 -5 -27 -29 -30 -23 -14
-7 -13 -6 -27 -30 -30 -24 -15
-7 -11 -6 -27 -30 -30 -25 -15
-7 -10 -7 -28 -31 -31 -26 -16
-7 -11 -7 -27 -31 -31 -26 -16
-7 -12 -7 -26 -30 -31 -25 -16
-7 -13 -7 -25 -29 -30 -24 -16
-7 -14 -7 -24 -29 -30 -24 -16
-6 -15 -8 -23 -28 -29 -23 -15
-6 -15 -8 -23 -28 -29 -23 -15
-6 -15 -8 -24 -28 -29 -23 -15
-6 -15 -7 -25 -28 -30 -23 -15
-6 -15 -7 -25 -28 -30 -23 -15
-7 -15 -6 -26 -29 -31 -24 -16
-7 -15 -6 -26 -29 -31 -24 -16
-7 -15 -6 -26 -29 -31 -24 -16
