I II V1 V2 V3 V4 V5 V6
-13 -19 8 1 -8 -10 -10 -15
-14 -20 7 0 -8 -11 -9 -14
-14 -19 7 0 -8 -11 -9 -14
-14 -19 7 0 -9 -11 -9 -14
-14 -18 7 0 -9 -11 -9 -14
-14 -18 7 0 -9 -11 -9 -14
-15 -17 6 -2 -10 -12 -10 -15
-15 -17 6 -2 -10 -12 -11 -15
-15 -17 6 -2 -10 -12 -11 -15
-15 -17 6 -2 -10 -12 -12 -15
-15 -17 6 -2 -10 -12 -12 -15
-16 -18 5 -3 -11 -13 -13 -16
-16 -17 5 -3 -11 -13 -13 -16
-15 -17 5 -3 -11 -13 -13 -16
-15 -16 5 -3 -11 -13 -13 -16
-15 -16 5 -3 -11 -13 -13 -16
-14 -15 5 -2 -10 -13 -13 -16
-15 -16 4 -3 -11 -14 -13 -16
-16 -17 4 -4 -11 -14 -13 -16
-17 -18 3 -5 -12 -15 -13 -16
-18 -19 3 -5 -12 -15 -13 -16
-19 -20 2 -6 -13 -16 -14 -16
-18 -20 2 -6 -13 -16 -14 -16
-17 -20 3 -5 -13 -16 -14 -16
-16 -20 3 -5 -13 -16 -14 -16
-16 -20 3 -5 -13 -16 -14 -16
-15 -20 4 -4 -12 -15 -14 -15
-15 -20 4 -5 -12 -15 -14 -15
-16 -20 3 -5 -13 -16 -15 -15
-16 -20 3 -6 -13 -16 -15 -15
-16 -20 3 -6 -13 -16 -15 -15
-17 -21 2 -7 -14 -17 -16 -15
-17 -21 2 -7 -14 -17 -16 -15
-17 -20 2 -7 -14 -17 -16 -15
-17 -20 2 -7 -14 -17 -16 -15
-17 -20 2 -7 -14 -17 -16 -15
-17 -19 2 -8 -15 -17 -17 -15
-17 -18 3 -7 -14 -16 -17 -14
-17 -18 3 -7 -14 -16 -16 -13
-17 -17 4 -6 -13 -15 -16 -12
-17 -17 4 -6 -13 -15 -16 -12
-18 -15 5 -5 -12 -14 -15 -11
-17 -13 6 -4 -12 -13 -14 -11
-16 -12 7 -4 -11 -12 -13 -10
-15 -10 8 -3 -11 -11 -12 -10
-15 -9 9 -3 -11 -11 -11 -10
-13 -8 10 -2 -10 -10 -10 -9
-11 -7 10 0 -9 -10 -10 -8
-10 -6 11 0 -9 -9 -10 -8
-8 -5 11 1 -8 -9 -10 -7
-7 -5 11 1 -8 -9 -10 -7
-6 -4 12 2 -7 -8 -10 -6
-6 -3 12 2 -7 -8 -9 -5
-6 -2 11 2 -7 -7 -8 -5
-6 0 11 2 -7 -7 -7 -4
-6 1 11 2 -7 -7 -6 -4
-6 2 9 2 -6 -6 -5 -3
-5 3 7 1 -6 -6 -5 -3
-5 4 6 0 -7 -6 -5 -2
-4 5 4 -2 -7 -6 -5 -2
-4 5 3 -3 -7 -6 -5 -2
-2 6 2 -4 -8 -6 -4 0
1 5 2 -4 -8 -6 -4 0
3 5 2 -4 -7 -5 -4 0
5 4 2 -4 -7 -5 -4 0
6 4 2 -4 -7 -5 -4 0
6 2 1 -3 -6 -4 -5 -2
4 -2 0 -4 -7 -5 -6 -3
2 -4 0 -5 -8 -6 -7 -4
0 -6 -2 -6 -9 -7 -8 -5
-2 -8 -2 -7 -10 -8 -8 -5
-6 -11 -3 -9 -12 -10 -10 -7
-9 -14 -3 -11 -14 -12 -12 -9
-12 -17 -3 -13 -16 -14 -14 -11
-16 -20 -3 -15 -18 -16 -16 -13
-19 -23 -3 -16 -20 -18 -18 -15
-20 -24 -4 -17 -21 -19 -19 -16
-20 -23 -4 -17 -21 -19 -19 -16
-19 -23 -3 -17 -21 -19 -19 -16
-19 -22 -3 -17 -21 -19 -19 -16
-19 -22 -3 -17 -21 -19 -19 -16
-18 -21 -2 -17 -22 -19 -19 -16
-18 -22 -3 -17 -22 -19 -19 -17
-18 -22 -3 -18 -23 -20 -20 -17
-18 -23 -4 -18 -23 -20 -20 -18
-18 -23 -4 -18 -23 -20 -20 -18
-19 -24 -5 -19 -24 -21 -21 -19
-19 -25 -5 -19 -24 -21 -21 -19
-19 -26 -5 -19 -24 -21 -21 -19
-19 -27 -5 -19 -24 -21 -21 -19
-19 -27 -5 -19 -24 -21 -21 -19
-20 -28 -5 -19 -24 -22 -21 -20
-20 -28 -5 -19 -24 -22 -21 -20
-21 -28 -5 -19 -24 -22 -21 -20
-21 -28 -5 -19 -24 -22 -21 -20
-21 -28 -5 -19 -24 -22 -21 -20
-22 -28 -6 -19 -24 -23 -22 -21
-23 -28 -6 -19 -24 -23 -22 -21
-23 -28 -6 -19 -24 -23 -22 -21
-24 -28 -6 -19 -24 -23 -22 -21
-24 -28 -6 -19 -24 -23 -22 -21
-26 -28 -2 -16 -22 -22 -20 -20
-27 -27 4 -12 -18 -20 -19 -19
-28 -26 9 -9 -15 -18 -17 -19
-29 -25 14 -5 -12 -16 -16 -18
-30 -24 19 -2 -9 -14 -15 -18
-33 -16 32 14 4 -5 -8 -13
-36 -7 47 31 16 6 0 -8
-39 2 62 49 29 16 7 -3
-43 11 76 66 42 25 14 3
-46 19 92 84 55 35 22 8
-33 26 92 94 66 48 31 17
-17 32 89 103 77 61 40 26
0 38 86 112 89 74 50 36
16 45 84 121 100 87 60 47
32 52 80 131 111 100 69 56
56 74 61 125 117 116 88 77
80 101 38 115 123 133 107 100
105 127 17 106 130 150 127 122
130 152 -6 96 135 168 146 145
154 178 -28 87 141 184 165 168
156 156 -49 48 105 149 139 146
152 126 -68 5 62 104 105 117
149 95 -89 -38 18 59 70 89
145 64 -109 -81 -25 14 35 60
142 33 -130 -124 -69 -30 1 30
118 17 -127 -134 -82 -48 -14 16
91 3 -119 -138 -92 -60 -25 3
63 -11 -112 -141 -101 -72 -37 -11
36 -25 -105 -145 -110 -85 -49 -24
9 -39 -98 -149 -119 -97 -60 -37
0 -41 -86 -135 -110 -91 -59 -38
-7 -43 -74 -116 -97 -81 -54 -37
-13 -44 -62 -98 -83 -71 -50 -36
-19 -45 -50 -79 -70 -62 -46 -34
-26 -45 -37 -61 -57 -52 -40 -33
-25 -43 -31 -53 -51 -47 -37 -30
-23 -39 -26 -46 -46 -41 -34 -28
-20 -35 -21 -38 -39 -36 -31 -26
-17 -32 -15 -31 -34 -32 -28 -23
-15 -28 -10 -24 -28 -27 -25 -21
-15 -27 -9 -22 -27 -26 -24 -20
-18 -27 -9 -21 -26 -25 -24 -20
-20 -27 -8 -21 -25 -25 -23 -19
-22 -27 -8 -20 -24 -24 -23 -19
-24 -27 -8 -20 -24 -24 -23 -19
-25 -28 -7 -19 -23 -23 -22 -18
-25 -28 -7 -18 -22 -23 -22 -18
-24 -28 -6 -17 -22 -22 -21 -18
-24 -28 -6 -16 -21 -22 -21 -18
-24 -28 -6 -16 -21 -22 -21 -18
-23 -28 -5 -15 -20 -21 -20 -18
-22 -27 -5 -14 -19 -20 -19 -17
-21 -26 -4 -14 -19 -20 -18 -17
-20 -24 -4 -13 -18 -19 -17 -16
-20 -23 -4 -13 -18 -19 -17 -16
-20 -22 -3 -12 -17 -18 -16 -15
-21 -23 -4 -12 -18 -18 -17 -15
-22 -24 -4 -12 -18 -19 -18 -16
-23 -25 -5 -12 -19 -19 -19 -16
-24 -26 -5 -12 -19 -19 -19 -16
-24 -26 -6 -13 -20 -20 -20 -17
-23 -25 -6 -12 -18 -19 -19 -16
-21 -23 -5 -11 -17 -18 -18 -15
-19 -21 -5 -10 -16 -17 -17 -14
-18 -20 -5 -10 -15 -16 -16 -14
-17 -19 -4 -9 -14 -15 -15 -13
-18 -20 -4 -9 -14 -15 -15 -13
-18 -21 -3 -9 -14 -15 -15 -14
-19 -22 -3 -9 -14 -15 -15 -14
-19 -23 -3 -9 -14 -15 -15 -14
-20 -23 -2 -9 -15 -15 -16 -15
-19 -22 -2 -9 -15 -15 -15 -14
-18 -21 -3 -8 -14 -14 -14 -13
-17 -19 -3 -8 -14 -14 -13 -12
-16 -18 -3 -8 -14 -14 -13 -12
-15 -17 -4 -7 -13 -13 -12 -11
-16 -18 -4 -7 -12 -13 -12 -11
-17 -18 -3 -6 -11 -12 -12 -11
-18 -19 -3 -6 -10 -12 -12 -11
-18 -19 -3 -6 -10 -12 -12 -11
-19 -20 -2 -5 -9 -11 -11 -10
-18 -19 -2 -4 -9 -11 -10 -10
-17 -18 -2 -4 -8 -10 -10 -9
-16 -17 -2 -3 -8 -10 -9 -9
-16 -17 -2 -3 -8 -10 -9 -9
-15 -16 -3 -2 -6 -9 -8 -8
-14 -15 -2 0 -5 -7 -7 -7
-13 -14 -2 1 -3 -6 -6 -6
-12 -13 0 2 0 -5 -5 -5
-12 -13 0 3 1 -4 -4 -4
-11 -12 1 4 2 -3 -3 -3
-11 -12 1 5 3 -2 -2 -2
-11 -11 1 5 4 0 -2 -2
-11 -11 1 6 5 1 0 0
-11 -11 1 6 5 2 0 0
-10 -9 0 7 6 3 1 1
-9 -8 0 8 7 5 2 2
-8 -6 -2 9 8 6 3 3
-7 -4 -2 10 9 7 4 4
-7 -3 -2 11 10 8 5 5
-6 0 -3 12 11 9 7 6
-4 1 -3 13 12 11 8 8
-3 2 -2 13 13 12 9 9
-2 4 -2 14 14 13 11 10
0 5 -2 14 15 14 12 11
2 7 0 15 17 16 14 13
4 9 -2 16 18 17 15 14
6 11 -3 17 19 18 17 15
7 13 -4 18 21 20 19 17
9 15 -4 19 22 21 20 18
11 17 -5 20 23 22 21 19
12 18 -6 20 24 24 22 21
14 20 -6 21 25 25 22 22
16 22 -7 21 26 26 23 23
17 23 -7 21 27 27 23 24
18 24 -8 22 28 28 24 25
19 25 -8 22 29 28 25 26
19 26 -8 22 29 29 26 26
20 27 -8 22 30 29 27 27
20 27 -8 22 30 29 28 27
22 30 -9 22 31 30 30 29
25 32 -9 23 32 32 31 30
27 35 -9 24 33 33 32 31
30 38 -9 25 34 34 34 33
32 42 -9 25 34 35 35 34
33 43 -10 26 35 36 36 35
33 43 -10 26 35 36 36 35
33 42 -10 26 34 36 36 35
33 42 -10 26 34 36 36 35
33 42 -10 26 34 36 36 35
33 39 -10 25 33 35 36 35
33 38 -10 25 33 34 35 34
33 37 -10 25 33 33 35 34
33 35 -10 25 33 32 34 33
33 34 -10 25 33 32 34 33
33 33 -8 24 32 31 33 32
33 34 -7 25 32 31 33 31
33 35 -6 26 32 31 32 31
33 36 -4 27 32 31 32 30
33 37 -3 27 32 31 32 30
32 36 -2 28 33 31 30 28
30 33 0 28 32 30 29 26
27 30 0 28 31 28 28 24
25 27 1 28 30 26 26 22
23 24 1 28 29 25 25 20
20 22 2 27 28 24 24 19
18 19 4 27 27 23 22 18
15 17 5 26 26 22 21 17
12 14 6 26 25 21 20 16
9 12 7 26 24 20 19 16
8 11 8 24 22 18 17 14
6 9 8 23 20 15 15 11
5 8 8 22 17 13 12 9
4 7 8 20 15 10 10 6
3 6 8 19 13 8 8 4
1 4 8 18 12 6 7 3
-2 1 8 17 10 5 5 1
-3 -2 8 16 9 4 4 0
-5 -5 8 15 8 2 3 -2
-7 -7 8 14 7 1 2 -3
-8 -8 8 12 6 0 1 -4
-8 -8 8 11 4 -2 0 -4
-7 -7 8 10 3 -3 -2 -5
-7 -7 8 8 2 -4 -3 -5
-7 -7 8 7 1 -5 -4 -5
-6 -7 8 6 0 -6 -5 -7
-8 -9 7 4 -3 -7 -6 -8
-9 -11 6 3 -4 -8 -7 -9
-10 -13 5 2 -5 -9 -7 -11
-11 -15 4 1 -6 -10 -8 -12
-12 -16 3 0 -7 -11 -9 -13
-12 -16 3 -2 -7 -11 -9 -13
-12 -16 2 -2 -8 -11 -9 -13
-12 -16 2 -3 -8 -11 -9 -13
-12 -16 2 -3 -8 -11 -9 -13
-13 -15 1 -4 -9 -12 -10 -13
-13 -15 1 -4 -9 -12 -10 -13
-12 -14 1 -4 -9 -12 -10 -13
-12 -14 1 -4 -9 -12 -10 -13
-12 -14 1 -4 -9 -12 -10 -13
-11 -13 2 -3 -8 -13 -10 -12
-11 -14 2 -3 -8 -13 -10 -12
-12 -14 2 -3 -8 -13 -10 -12
-12 -15 2 -3 -8 -13 -10 -12
-12 -15 2 -3 -8 -13 -10 -12
-13 -16 2 -3 -9 -13 -11 -13
-13 -16 2 -3 -9 -13 -11 -13
-13 -16 2 -3 -9 -13 -11 -13
-13 -16 2 -3 -9 -13 -11 -13
-13 -16 2 -3 -9 -13 -11 -13
-12 -15 2 -3 -9 -13 -11 -13
-12 -15 2 -3 -9 -13 -11 -13
-11 -15 2 -2 -9 -13 -11 -13
-11 -15 2 -2 -9 -13 -11 -13
-11 -15 2 -2 -9 -13 -11 -13
-10 -14 3 0 -8 -14 -10 -13
-11 -14 3 -2 -9 -14 -11 -14
-11 -15 3 -2 -9 -14 -11 -15
-12 -15 3 -3 -10 -14 -12 -15
-12 -15 3 -3 -10 -14 -12 -16
-13 -16 2 -4 -11 -15 -13 -17
-15 -16 2 -4 -11 -15 -13 -17
-16 -16 2 -4 -11 -15 -13 -16
-17 -16 2 -4 -11 -15 -13 -16
-18 -16 2 -4 -11 -15 -13 -16
-19 -17 1 -3 -10 -15 -13 -15
-18 -17 2 -3 -10 -15 -13 -15
-17 -16 3 -3 -10 -14 -13 -14
-16 -16 3 -3 -10 -14 -13 -14
-15 -16 4 -3 -10 -14 -13 -14
-14 -15 5 -3 -10 -13 -13 -13
-16 -16 4 -4 -11 -14 -13 -14
-17 -17 4 -5 -11 -14 -13 -14
-18 -17 3 -5 -12 -15 -13 -15
-19 -18 3 -6 -12 -15 -13 -15
-20 -19 2 -7 -13 -16 -14 -16
-18 -18 2 -7 -13 -16 -14 -16
-17 -17 2 -7 -13 -16 -14 -16
-15 -16 2 -7 -13 -16 -14 -16
-14 -15 2 -7 -13 -16 -14 -16
-13 -14 3 -6 -13 -16 -13 -15
-14 -14 3 -7 -13 -16 -14 -15
-14 -15 2 -7 -14 -17 -14 -15
-15 -15 2 -8 -14 -17 -15 -15
-15 -15 2 -8 -14 -17 -15 -15
-16 -16 1 -9 -15 -18 -16 -16
-15 -15 1 -9 -15 -18 -16 -15
-14 -15 2 -9 -14 -17 -15 -15
-14 -14 2 -9 -14 -17 -15 -14
-13 -14 2 -9 -14 -17 -15 -14
-12 -13 3 -8 -13 -16 -14 -13
-12 -12 4 -7 -13 -15 -13 -13
-13 -11 5 -6 -12 -15 -12 -12
-13 -10 6 -6 -12 -14 -12 -12
-13 -9 7 -5 -12 -14 -11 -12
-14 -8 8 -4 -11 -13 -10 -11
-14 -8 8 -4 -11 -13 -10 -11
-13 -7 8 -4 -11 -13 -10 -10
-13 -7 8 -4 -11 -13 -10 -10
-13 -7 8 -4 -11 -13 -10 -10
-12 -5 8 -3 -10 -13 -10 -9
-11 -2 10 0 -8 -11 -9 -8
-10 2 11 1 -7 -10 -9 -7
-10 5 12 2 -6 -8 -8 -7
-9 8 13 3 -5 -7 -8 -6
-8 9 13 4 -4 -6 -7 -5
-7 9 11 2 -5 -6 -6 -4
-6 9 9 1 -5 -6 -5 -3
-5 9 6 -2 -6 -6 -5 -3
-4 9 4 -3 -6 -6 -4 -2
-3 8 3 -4 -7 -5 -3 0
0 8 2 -4 -7 -6 -3 0
1 9 2 -3 -7 -6 -3 0
2 9 1 -3 -7 -7 -3 0
3 9 1 -3 -7 -7 -3 0
4 10 0 -2 -6 -8 -3 -2
5 9 0 -2 -6 -8 -3 -2
5 8 -2 -3 -7 -8 -4 -2
6 7 -2 -3 -7 -8 -4 -2
6 6 -2 -3 -7 -8 -4 -2
6 4 -3 -5 -9 -9 -5 -2
5 3 -3 -7 -11 -10 -6 -4
3 1 -3 -8 -13 -12 -7 -5
2 0 -3 -10 -15 -13 -8 -7
0 -3 -3 -12 -17 -15 -9 -8
-4 -5 -4 -13 -18 -16 -11 -10
-7 -8 -4 -14 -19 -17 -12 -11
-11 -11 -4 -15 -20 -18 -14 -13
-14 -14 -4 -16 -21 -19 -15 -14
-17 -17 -4 -17 -22 -20 -17 -16
-19 -18 -5 -18 -23 -21 -18 -17
-19 -18 -5 -18 -23 -21 -18 -17
-19 -18 -5 -18 -23 -21 -18 -17
-19 -18 -5 -18 -23 -21 -18 -17
-19 -18 -5 -18 -23 -21 -18 -17
-19 -19 -5 -18 -23 -21 -19 -17
-19 -20 -5 -18 -23 -21 -19 -17
-19 -21 -5 -18 -23 -21 -20 -17
-19 -22 -5 -18 -23 -21 -20 -17
-19 -23 -5 -18 -23 -21 -20 -17
-19 -24 -4 -19 -24 -22 -21 -16
-19 -24 -4 -19 -24 -22 -21 -16
-19 -24 -5 -19 -24 -22 -20 -16
-19 -24 -5 -19 -24 -22 -20 -16
-19 -24 -5 -19 -24 -22 -20 -16
-20 -24 -6 -18 -24 -22 -19 -17
-20 -23 -6 -18 -24 -22 -19 -17
-19 -21 -5 -18 -24 -22 -19 -17
-18 -20 -4 -18 -24 -22 -19 -17
-18 -18 -4 -18 -24 -22 -19 -17
-17 -17 -3 -19 -24 -21 -18 -16
-17 -18 -3 -19 -24 -21 -18 -16
-18 -19 -3 -19 -24 -21 -19 -17
-19 -20 -3 -19 -24 -21 -20 -17
-19 -21 -3 -19 -24 -21 -20 -17
-21 -20 4 -11 -18 -19 -19 -17
-24 -15 17 2 -9 -13 -14 -14
-27 -10 29 14 0 -7 -10 -11
-30 -6 43 26 9 0 -5 -8
-33 0 55 38 17 6 0 -6
-35 5 64 53 29 16 6 0
-35 11 71 67 42 27 14 7
-34 17 78 81 55 38 22 13
-34 23 87 96 67 50 29 19
-34 29 94 110 80 60 37 25
-18 44 90 117 93 75 51 39
7 61 78 120 104 93 66 57
31 78 66 123 116 109 82 75
56 97 55 127 129 127 99 93
80 114 44 129 140 143 115 111
101 122 20 112 138 146 120 119
120 125 -11 81 126 139 118 120
139 127 -40 52 113 133 116 122
158 129 -71 21 102 126 114 125
178 132 -101 -9 90 118 111 127
170 116 -113 -39 59 91 92 111
144 91 -114 -68 18 50 63 85
118 64 -115 -98 -23 9 33 58
93 37 -115 -128 -64 -32 4 31
67 11 -116 -157 -105 -73 -26 4
48 -5 -112 -161 -119 -89 -39 -11
32 -14 -103 -149 -116 -89 -43 -17
18 -23 -94 -138 -113 -88 -47 -24
3 -31 -86 -126 -109 -88 -51 -30
-13 -40 -76 -113 -106 -88 -54 -37
-19 -44 -66 -100 -97 -81 -54 -38
-20 -43 -56 -87 -83 -71 -49 -35
-22 -40 -46 -72 -70 -61 -44 -31
-23 -38 -35 -59 -57 -52 -38 -27
-24 -36 -25 -46 -44 -41 -33 -24
-25 -35 -20 -37 -37 -36 -30 -21
-24 -33 -18 -33 -34 -33 -28 -19
-23 -31 -16 -30 -31 -31 -26 -17
-23 -30 -14 -26 -28 -28 -24 -15
-22 -28 -11 -22 -25 -26 -22 -12
-21 -27 -10 -20 -23 -24 -21 -11
-20 -26 -9 -20 -23 -24 -21 -11
-19 -25 -7 -20 -22 -23 -21 -10
-19 -24 -6 -20 -22 -23 -21 -9
-18 -23 -5 -20 -22 -23 -21 -9
-17 -22 -4 -19 -21 -22 -20 -8
-17 -22 -4 -18 -21 -22 -20 -8
-17 -22 -4 -17 -20 -21 -20 -8
-17 -22 -4 -17 -19 -21 -20 -8
-17 -22 -4 -16 -19 -21 -20 -8
-18 -22 -3 -15 -18 -20 -19 -8
-18 -22 -3 -15 -18 -20 -19 -8
-18 -22 -3 -15 -18 -20 -19 -9
-18 -22 -3 -15 -18 -20 -19 -9
-18 -22 -3 -15 -18 -20 -19 -9
-18 -23 -4 -16 -18 -20 -19 -10
-19 -23 -4 -16 -18 -20 -19 -10
-21 -23 -4 -16 -18 -20 -19 -10
-22 -23 -4 -16 -18 -20 -19 -10
-23 -23 -4 -16 -18 -20 -19 -10
-23 -23 -3 -15 -17 -19 -20 -10
-21 -21 -3 -14 -16 -19 -18 -10
-19 -19 -3 -13 -15 -18 -17 -10
-17 -17 -3 -13 -15 -18 -15 -10
-15 -14 -3 -12 -14 -18 -14 -10
-14 -13 -3 -11 -13 -17 -13 -10
-15 -13 -3 -11 -13 -17 -13 -10
-16 -14 -3 -11 -13 -17 -14 -11
-17 -14 -3 -11 -13 -17 -14 -11
-18 -14 -3 -11 -13 -17 -14 -11
-19 -15 -4 -11 -12 -16 -15 -12
-19 -15 -4 -11 -12 -16 -15 -12
-18 -15 -4 -10 -11 -15 -14 -11
-17 -15 -4 -10 -11 -15 -14 -11
-17 -15 -4 -10 -11 -15 -14 -11
-16 -14 -3 -9 -10 -14 -13 -10
-15 -12 -3 -8 -8 -13 -12 -10
-14 -10 -2 -6 -7 -11 -10 -9
-13 -9 -2 -5 -5 -10 -9 -8
-12 -7 -2 -4 -4 -9 -8 -8
-11 -6 0 -3 -3 -8 -7 -7
-11 -6 0 -3 -3 -8 -7 -7
-11 -7 -2 -3 -3 -8 -7 -8
-11 -7 -2 -3 -3 -8 -7 -8
-11 -7 -2 -3 -3 -8 -7 -8
-10 -8 -3 -4 -3 -9 -8 -9
-10 -8 -3 -4 -3 -9 -8 -9
-9 -8 -4 -4 -3 -8 -7 -9
-8 -8 -5 -4 -3 -7 -7 -9
-8 -8 -5 -4 -3 -7 -7 -9
-7 -6 -6 -3 0 -5 -5 -9
-7 -5 -4 -2 2 -2 -3 -9
-7 -3 -3 1 5 1 0 -8
-7 0 -2 2 7 4 2 -7
-7 2 1 3 9 6 5 -7
-6 3 2 4 11 8 6 -6
-6 5 2 6 11 8 6 -5
-5 6 2 8 12 9 6 -3
-4 7 2 9 13 10 6 -2
-4 9 2 11 13 10 6 0
-2 11 1 12 14 11 8 2
1 12 1 13 16 13 10 3
3 14 0 14 18 15 12 5
5 16 0 14 19 16 14 7
7 18 0 15 21 18 16 9
8 19 -2 16 22 19 17 10
9 21 -2 17 24 21 19 11
10 22 -3 18 26 23 20 12
11 23 -4 19 27 24 21 13
12 25 -4 20 29 26 23 14
14 26 -5 21 30 27 24 15
16 27 -5 21 30 27 25 16
18 29 -6 21 31 28 26 17
20 30 -7 21 31 29 26 18
22 31 -7 21 31 29 27 19
23 32 -8 22 32 30 28 20
23 32 -8 22 32 31 29 20
23 33 -8 22 33 32 30 20
23 33 -8 22 34 32 31 20
23 33 -8 22 34 33 32 20
23 35 -9 21 35 34 33 21
24 37 -9 22 36 35 34 22
26 39 -8 23 37 36 35 23
27 42 -7 24 37 36 35 24
28 44 -7 25 38 37 36 25
29 45 -6 26 39 38 37 26
29 43 -6 26 39 38 36 26
29 42 -6 26 39 38 35 25
29 40 -6 26 39 38 35 25
29 38 -6 26 39 38 34 25
30 37 -5 26 38 38 33 24
30 37 -5 26 38 37 33 24
30 37 -4 25 37 36 33 23
30 37 -3 25 37 36 33 22
30 37 -3 25 37 35 33 22
30 35 -2 24 36 34 33 20
27 33 -2 24 35 32 31 18
24 30 -2 23 34 30 29 16
21 27 -2 22 33 29 28 14
18 25 -2 22 32 27 26 12
16 23 1 21 31 26 25 11
18 23 3 21 31 25 24 10
19 24 5 22 31 24 23 9
20 24 7 23 31 23 22 8
22 24 9 23 31 22 21 7
22 24 11 24 30 21 20 5
20 22 11 23 28 19 18 3
17 19 12 22 26 17 17 1
14 17 13 22 24 15 16 -2
12 15 13 21 22 13 14 -4
9 12 14 19 21 11 12 -6
7 9 14 17 19 9 10 -8
4 6 13 15 17 7 7 -11
2 4 13 13 16 5 5 -13
0 1 13 11 14 3 3 -15
-3 -2 12 10 13 2 1 -17
-4 -2 12 9 12 0 0 -18
-5 -3 12 8 10 -2 -2 -19
-5 -4 12 8 9 -3 -3 -20
-6 -4 12 7 8 -5 -4 -21
-7 -6 11 5 7 -6 -5 -22
-7 -8 10 3 5 -8 -6 -24
-8 -10 9 1 3 -9 -7 -25
-9 -12 8 -2 1 -10 -7 -26
-9 -14 7 -4 -2 -12 -8 -28
-10 -15 6 -5 -3 -13 -9 -29
-10 -15 6 -5 -3 -13 -10 -29
-11 -15 5 -6 -3 -14 -11 -30
-11 -15 4 -6 -3 -14 -11 -30
-11 -15 4 -6 -3 -14 -12 -30
-12 -16 3 -7 -4 -15 -13 -31
-12 -16 3 -7 -4 -15 -13 -31
-11 -16 3 -7 -4 -15 -13 -31
-11 -16 3 -7 -4 -15 -13 -31
-11 -16 3 -7 -4 -15 -13 -31
-10 -16 4 -7 -4 -14 -12 -32
-11 -17 4 -7 -4 -14 -12 -32
-13 -18 4 -7 -4 -15 -12 -33
-14 -19 4 -7 -4 -15 -12 -33
-15 -20 4 -7 -4 -15 -12 -33
-15 -20 3 -7 -5 -16 -13 -34
-12 -17 4 -7 -5 -16 -12 -34
-9 -14 5 -6 -4 -16 -11 -34
-6 -11 6 -5 -3 -15 -10 -33
-3 -8 7 -5 -3 -15 -9 -33
-2 -6 8 -4 -2 -14 -8 -32
-4 -8 8 -4 -2 -14 -8 -33
-6 -9 7 -4 -2 -14 -9 -34
-9 -11 6 -5 -3 -14 -10 -35
-11 -13 6 -5 -3 -14 -10 -36
-13 -14 5 -6 -4 -15 -11 -37
-12 -14 5 -6 -4 -15 -11 -37
-11 -13 5 -6 -4 -15 -11 -37
-10 -12 5 -6 -4 -15 -11 -37
-9 -12 5 -6 -4 -15 -11 -37
-8 -11 4 -5 -4 -16 -11 -36
-10 -12 4 -5 -4 -16 -11 -36
-11 -12 4 -5 -4 -16 -11 -36
-13 -13 5 -5 -4 -16 -12 -36
-15 -14 5 -5 -4 -16 -12 -36
-16 -15 6 -5 -4 -15 -13 -36
-15 -15 6 -5 -4 -15 -13 -35
-14 -15 6 -5 -4 -15 -13 -35
-13 -15 6 -5 -4 -15 -13 -34
-12 -15 6 -5 -4 -15 -13 -33
-11 -14 6 -5 -3 -16 -12 -32
-12 -14 6 -5 -3 -16 -12 -32
-13 -15 6 -5 -4 -16 -12 -32
-14 -16 5 -6 -5 -16 -12 -32
