I II V1 V2 V3 V4 V5 V6
-27 -22 7 -22 -22 -36 -39 -36
-27 -22 7 -22 -22 -35 -39 -36
-28 -22 8 -21 -21 -34 -38 -37
-27 -22 8 -21 -20 -34 -38 -38
-26 -21 8 -20 -19 -34 -38 -38
-25 -21 8 -20 -18 -34 -38 -39
-24 -21 8 -20 -18 -34 -38 -39
-23 -20 9 -19 -17 -33 -39 -40
-23 -20 9 -19 -17 -33 -38 -40
-23 -20 9 -19 -17 -33 -37 -40
-23 -20 9 -19 -17 -33 -36 -40
-23 -20 9 -19 -17 -33 -36 -40
-24 -20 8 -19 -18 -32 -35 -40
-24 -20 8 -19 -18 -32 -35 -40
-24 -21 9 -18 -18 -32 -36 -40
-24 -21 9 -18 -18 -32 -36 -40
-24 -21 9 -18 -18 -32 -36 -40
-23 -21 10 -17 -18 -31 -37 -39
-23 -20 9 -17 -18 -31 -37 -39
-23 -18 8 -18 -18 -31 -37 -40
-23 -17 7 -18 -18 -31 -37 -40
-23 -16 7 -18 -18 -31 -37 -40
-22 -15 6 -19 -17 -31 -36 -41
-22 -16 6 -18 -16 -30 -36 -41
-22 -17 7 -17 -15 -29 -35 -41
-22 -18 7 -16 -14 -28 -35 -41
-22 -18 7 -15 -14 -28 -35 -41
-21 -19 8 -14 -13 -27 -34 -43
-21 -20 8 -13 -12 -26 -33 -43
-21 -20 8 -13 -11 -25 -32 -41
-21 -21 8 -12 -10 -24 -31 -41
-21 -21 8 -12 -10 -24 -30 -41
-20 -21 8 -11 -9 -23 -29 -40
-19 -20 7 -11 -9 -23 -29 -41
-19 -19 6 -11 -9 -23 -29 -43
-18 -18 5 -11 -9 -23 -29 -44
-18 -17 5 -11 -9 -23 -29 -44
-17 -16 4 -10 -7 -21 -28 -45
-16 -16 4 -9 -5 -18 -25 -45
-15 -16 4 -9 -3 -16 -23 -44
-14 -16 4 -8 1 -14 -21 -44
-14 -16 4 -8 3 -12 -19 -44
-12 -15 4 -6 4 -10 -18 -43
-11 -15 4 -4 5 -9 -18 -41
-10 -14 4 -2 6 -8 -18 -40
-9 -14 4 0 7 -7 -18 -39
-8 -14 4 2 7 -6 -18 -39
-6 -13 3 4 9 -4 -17 -37
-5 -12 2 5 11 -2 -14 -35
-4 -11 2 6 13 1 -12 -33
-3 -10 1 7 15 3 -10 -32
-2 -10 1 8 17 5 -8 -30
1 -9 0 10 19 7 -6 -29
2 -8 0 12 21 10 -5 -29
4 -8 0 14 23 12 -3 -28
6 -7 0 16 25 14 0 -28
7 -7 0 18 27 16 1 -28
9 -5 -2 20 30 19 4 -26
11 -4 -3 21 32 21 6 -25
13 -3 -4 22 34 24 9 -23
14 0 -6 24 37 26 11 -21
16 1 -7 25 39 29 14 -20
18 2 -8 27 43 32 17 -18
21 2 -9 30 46 35 20 -16
23 3 -10 32 48 37 23 -14
26 3 -11 34 51 40 26 -12
28 3 -11 36 54 44 29 -10
30 6 -13 37 56 46 32 -9
31 9 -14 38 59 49 35 -7
32 12 -15 39 61 51 37 -6
34 15 -17 40 64 54 40 -5
35 18 -18 42 66 56 44 -4
37 19 -19 43 68 58 46 -2
38 19 -20 45 69 59 49 1
40 19 -20 46 71 60 51 3
43 19 -21 47 73 62 53 5
44 19 -21 48 74 63 55 7
46 20 -22 49 75 65 57 9
48 22 -23 49 75 66 59 12
50 24 -24 48 76 67 61 14
52 25 -25 48 76 69 63 16
54 27 -26 48 76 70 65 18
55 29 -27 47 77 71 66 19
56 31 -27 47 78 72 68 21
57 33 -28 47 79 72 69 22
58 35 -28 47 80 73 70 23
59 37 -28 47 80 73 71 24
60 38 -29 48 81 74 72 25
60 37 -29 47 80 73 73 26
60 36 -29 46 80 73 73 27
60 35 -29 45 79 72 74 28
60 35 -29 44 79 72 74 29
58 35 -30 42 76 69 73 30
57 36 -28 38 73 66 70 29
56 38 -27 36 70 63 68 28
54 40 -26 33 67 60 65 27
53 42 -25 31 64 57 62 26
50 43 -24 28 61 54 59 24
47 42 -24 25 58 50 55 22
44 40 -24 23 55 46 52 20
39 39 -24 20 51 43 49 18
36 38 -24 17 48 38 45 16
33 37 -22 16 46 36 42 14
30 37 -19 15 44 33 38 13
27 36 -17 14 42 31 36 11
24 36 -14 13 39 28 33 9
21 36 -12 13 37 26 30 8
19 33 -11 12 35 23 27 7
17 29 -11 11 32 21 24 6
14 25 -10 10 30 18 22 5
12 22 -10 9 27 16 19 4
10 18 -10 9 25 13 16 3
8 17 -8 7 24 11 14 1
7 16 -6 6 23 9 12 -2
6 16 -4 4 22 7 9 -4
4 15 -2 2 21 5 7 -6
3 15 1 1 20 3 5 -8
1 13 2 0 18 1 3 -10
-2 11 2 -3 16 0 1 -11
-4 9 2 -4 14 -2 -2 -12
-5 8 2 -5 13 -4 -3 -14
-7 6 2 -6 11 -5 -5 -15
-8 5 3 -8 9 -7 -7 -16
-9 4 3 -9 8 -8 -8 -18
-10 4 3 -10 7 -10 -10 -19
-11 3 3 -12 5 -12 -12 -20
-11 3 3 -13 4 -13 -13 -21
-12 1 3 -14 3 -14 -14 -22
-12 0 3 -14 3 -14 -14 -22
-12 -3 3 -14 3 -14 -14 -22
-12 -5 3 -14 3 -14 -14 -22
-12 -6 3 -14 3 -14 -14 -22
-11 -7 4 -14 2 -14 -14 -21
-12 -7 4 -14 2 -14 -14 -21
-12 -7 5 -14 2 -14 -14 -21
-13 -7 5 -14 2 -14 -14 -21
-13 -7 5 -14 2 -14 -14 -21
-14 -7 6 -15 1 -15 -15 -20
-14 -6 6 -16 0 -16 -17 -21
-14 -5 5 -17 -2 -17 -18 -22
-14 -4 5 -18 -3 -18 -19 -23
-14 -4 5 -19 -4 -19 -20 -23
-14 -3 4 -20 -5 -20 -21 -24
-15 -3 4 -20 -5 -20 -21 -24
-15 -4 4 -20 -5 -20 -21 -24
-16 -4 4 -20 -5 -20 -21 -24
-16 -4 4 -20 -5 -20 -21 -24
-17 -5 5 -19 -5 -21 -21 -24
-17 -5 5 -19 -5 -21 -21 -24
-17 -5 5 -19 -4 -20 -21 -24
-17 -5 5 -19 -4 -20 -21 -24
-17 -5 5 -19 -4 -20 -21 -24
-17 -5 5 -18 -3 -19 -21 -24
-17 -6 5 -18 -3 -19 -21 -24
-17 -6 5 -18 -3 -19 -21 -24
-17 -7 5 -18 -3 -19 -21 -24
-17 -7 5 -18 -3 -19 -21 -24
-17 -8 6 -17 -4 -20 -20 -24
-17 -8 6 -17 -4 -20 -20 -24
-17 -8 6 -17 -3 -20 -20 -24
-17 -8 6 -17 -3 -20 -20 -24
-17 -8 6 -17 -3 -20 -20 -24
-18 -8 6 -17 -2 -20 -20 -24
-18 -8 6 -15 0 -20 -19 -23
-18 -8 7 -14 0 -19 -19 -23
-18 -8 7 -13 1 -19 -18 -22
-18 -8 7 -12 1 -19 -18 -22
-17 -8 8 -11 2 -18 -17 -21
-17 -8 8 -11 3 -18 -17 -21
-17 -8 8 -11 3 -17 -17 -21
-17 -8 8 -11 4 -17 -17 -21
-17 -8 8 -11 4 -17 -17 -21
-18 -7 7 -11 5 -16 -17 -20
-18 -7 7 -11 5 -16 -17 -20
-18 -7 7 -11 5 -16 -17 -20
-18 -7 7 -11 5 -16 -17 -20
-18 -7 7 -11 5 -16 -17 -20
-18 -8 8 -10 4 -16 -17 -21
-18 -8 8 -10 4 -16 -17 -21
-18 -8 8 -10 4 -16 -17 -21
-18 -8 8 -10 4 -16 -17 -21
-18 -8 8 -10 4 -16 -17 -21
-19 -9 7 -11 5 -15 -17 -20
-19 -9 7 -11 5 -14 -16 -20
-19 -9 7 -10 6 -14 -15 -20
-19 -9 7 -10 6 -13 -15 -20
-19 -9 7 -10 6 -13 -14 -20
-18 -10 8 -9 7 -12 -13 -21
-17 -9 8 -9 7 -12 -12 -20
-17 -8 8 -9 7 -12 -12 -19
-16 -8 8 -9 7 -12 -11 -19
-16 -7 8 -9 7 -12 -11 -18
-15 -6 9 -9 8 -12 -10 -17
-15 -6 9 -9 8 -12 -10 -17
-15 -6 9 -10 8 -12 -10 -17
-15 -6 9 -10 8 -12 -10 -17
-15 -6 9 -10 8 -12 -10 -17
-15 -6 9 -11 7 -12 -11 -17
-15 -6 9 -11 7 -12 -11 -17
-16 -6 8 -12 7 -12 -11 -17
-16 -6 8 -12 7 -12 -11 -17
-16 -6 8 -12 7 -12 -11 -17
-17 -6 7 -13 6 -13 -10 -17
-17 -7 8 -13 6 -13 -10 -16
-17 -8 9 -13 6 -13 -10 -16
-17 -9 9 -13 6 -13 -10 -15
-17 -10 10 -13 6 -13 -10 -15
-17 -11 11 -14 5 -14 -11 -14
-17 -11 10 -14 5 -14 -11 -15
-17 -11 10 -14 5 -14 -11 -15
-17 -11 9 -14 5 -14 -11 -16
-17 -11 9 -14 5 -14 -11 -16
-17 -11 8 -15 4 -15 -11 -17
-17 -10 8 -16 3 -16 -12 -17
-17 -9 8 -17 2 -16 -13 -18
-17 -9 8 -17 1 -17 -13 -18
-17 -8 8 -18 0 -17 -14 -18
-16 -7 7 -19 -2 -18 -15 -19
-16 -7 7 -19 -2 -18 -15 -19
-16 -8 7 -20 -2 -18 -15 -19
-16 -8 7 -20 -2 -18 -15 -19
-16 -8 7 -20 -2 -18 -15 -19
-16 -9 7 -21 -2 -18 -15 -18
-16 -9 7 -21 -2 -18 -14 -16
-16 -9 7 -21 -2 -18 -13 -15
-16 -9 7 -21 -2 -18 -13 -14
-16 -9 7 -21 -2 -18 -12 -13
-17 -8 8 -21 -2 -17 -11 -12
-17 -8 8 -21 -2 -17 -12 -12
-17 -8 8 -22 -2 -18 -12 -12
-17 -8 8 -22 -2 -18 -13 -12
-17 -8 8 -22 -2 -18 -13 -12
-17 -7 8 -23 -3 -19 -14 -13
-17 -7 8 -23 -3 -19 -15 -13
-17 -8 8 -23 -4 -19 -15 -14
-17 -8 8 -23 -4 -19 -16 -14
-17 -8 8 -23 -4 -19 -16 -14
-16 -9 8 -23 -5 -19 -17 -15
-17 -9 8 -23 -5 -19 -17 -15
-17 -9 8 -23 -5 -19 -16 -14
-18 -9 8 -23 -5 -19 -16 -14
-18 -9 8 -23 -5 -19 -16 -14
-19 -10 7 -24 -5 -18 -15 -13
-18 -9 7 -24 -5 -18 -15 -13
-17 -9 7 -24 -5 -18 -16 -14
-17 -8 7 -24 -5 -18 -16 -14
-16 -8 7 -24 -5 -18 -16 -14
-15 -7 6 -25 -5 -19 -17 -15
-15 -7 6 -25 -5 -19 -17 -14
-16 -7 6 -25 -5 -19 -17 -14
-16 -7 6 -25 -5 -19 -17 -13
-16 -7 6 -25 -5 -19 -17 -13
-17 -6 6 -26 -6 -20 -18 -12
-17 -7 6 -26 -6 -20 -18 -12
-17 -8 7 -26 -6 -20 -18 -12
-17 -9 7 -26 -6 -20 -18 -12
-17 -10 7 -26 -6 -20 -18 -12
-16 -11 8 -23 -7 -19 -17 -12
-16 -10 7 -19 -8 -20 -18 -12
-16 -10 7 -16 -8 -20 -18 -13
-16 -9 6 -12 -9 -21 -19 -13
-16 -9 6 -9 -9 -21 -19 -13
-16 -9 5 -7 -10 -22 -20 -14
-16 -10 5 -7 -10 -21 -20 -14
-16 -12 5 -7 -9 -21 -20 -14
-16 -13 5 -7 -9 -20 -20 -14
-16 -15 5 -7 -9 -20 -20 -14
-17 -15 6 -7 -8 -19 -20 -14
-17 -14 6 -7 -8 -19 -20 -14
-17 -12 5 -7 -8 -19 -20 -14
-17 -11 4 -7 -8 -19 -20 -14
-17 -9 4 -7 -8 -19 -20 -14
-17 -8 3 -7 -8 -18 -20 -15
-17 -8 4 -7 -8 -18 -20 -15
-17 -8 5 -7 -8 -18 -20 -14
-17 -8 6 -7 -8 -18 -20 -13
-17 -8 7 -7 -8 -18 -20 -13
-16 -9 8 -8 -9 -18 -19 -12
-16 -9 8 -8 -9 -18 -19 -12
-16 -9 8 -8 -9 -18 -19 -12
-16 -9 8 -8 -9 -18 -19 -12
-16 -9 8 -8 -9 -18 -19 -12
-15 -10 7 -8 -10 -18 -19 -12
-15 -10 7 -8 -10 -18 -19 -12
-16 -10 8 -8 -10 -18 -19 -12
-16 -10 8 -8 -10 -18 -19 -12
-16 -10 8 -8 -10 -18 -19 -12
-17 -9 9 -8 -10 -18 -20 -11
-16 -8 9 -8 -10 -17 -20 -11
-15 -7 9 -7 -10 -16 -20 -11
-15 -6 9 -7 -10 -16 -20 -11
-14 -5 9 -7 -10 -15 -20 -11
-13 -3 8 -6 -9 -14 -19 -10
-13 -2 9 -5 -9 -13 -18 -9
-12 1 10 -3 -8 -12 -17 -8
-11 3 11 -2 -7 -11 -16 -8
-11 5 12 0 -7 -10 -15 -7
-10 6 13 1 -6 -9 -14 -6
-10 5 13 2 -4 -8 -13 -5
-10 4 14 3 -3 -6 -12 -4
-10 3 15 4 0 -5 -11 -4
-10 2 15 5 1 -4 -10 -3
-8 1 16 6 2 -3 -9 -2
-7 1 14 6 2 -3 -9 0
-5 1 13 7 3 -2 -8 1
-4 1 11 8 4 0 -7 1
-2 1 10 8 4 0 -7 2
0 3 9 8 5 1 -6 3
0 4 7 7 4 1 -6 3
1 6 6 5 3 0 -6 3
1 7 4 3 2 0 -6 3
1 9 3 1 1 0 -6 3
2 10 2 0 0 -2 -6 4
2 10 2 0 0 -2 -6 4
2 10 1 -2 -2 -2 -7 4
2 10 1 -2 -3 -2 -7 4
2 10 1 -2 -3 -2 -7 4
3 8 0 -3 -4 -3 -8 5
3 6 0 -3 -5 -4 -9 5
3 4 0 -4 -6 -5 -10 5
3 2 0 -5 -6 -6 -10 5
3 -2 0 -5 -7 -7 -11 5
3 -3 0 -6 -8 -8 -12 4
1 -2 2 -6 -9 -8 -12 3
-2 1 4 -7 -10 -9 -13 1
-4 2 5 -7 -10 -10 -14 0
-7 3 7 -7 -11 -10 -14 -2
-9 3 8 -8 -12 -11 -15 -3
-11 0 8 -9 -14 -12 -16 -3
-13 -3 8 -10 -15 -13 -17 -4
-15 -6 8 -11 -17 -14 -18 -4
-17 -9 8 -12 -18 -15 -19 -4
-18 -10 8 -13 -19 -16 -20 -5
-18 -10 8 -13 -19 -16 -20 -5
-18 -10 8 -12 -19 -16 -20 -6
-18 -10 8 -12 -19 -16 -20 -7
-18 -10 8 -12 -19 -16 -20 -7
-19 -9 8 -11 -20 -16 -21 -8
-19 -9 8 -11 -20 -16 -21 -8
-19 -9 8 -12 -20 -16 -22 -9
-19 -9 8 -13 -20 -16 -22 -9
-19 -9 8 -13 -20 -16 -22 -9
-19 -10 8 -14 -20 -17 -23 -10
-20 -10 8 -14 -20 -17 -23 -10
-21 -10 8 -14 -21 -17 -23 -9
-21 -10 8 -14 -21 -17 -23 -9
-22 -10 8 -14 -21 -17 -23 -9
-23 -10 8 -13 -22 -16 -23 -8
-23 -10 8 -12 -21 -15 -23 -8
-22 -9 8 -11 -19 -14 -23 -8
-22 -9 8 -11 -18 -13 -23 -8
-22 -9 8 -10 -17 -12 -23 -8
-21 -6 12 1 -9 -5 -20 -9
-21 0 20 18 5 6 -16 -9
-21 4 28 34 18 17 -12 -9
-21 8 36 51 31 28 -7 -9
-21 13 45 68 44 38 -3 -9
-9 26 40 71 54 53 13 1
11 45 26 65 63 68 36 19
30 64 12 58 71 84 61 36
50 82 -4 51 79 100 85 55
69 102 -18 44 88 115 108 72
82 130 -43 19 96 136 148 106
93 164 -73 -18 103 160 198 151
103 199 -105 -56 110 184 250 195
113 234 -137 -93 117 207 301 240
123 269 -169 -131 125 232 351 285
119 264 -183 -160 95 202 331 282
104 230 -186 -187 38 135 260 245
89 196 -189 -213 -18 66 189 209
72 162 -192 -239 -74 -3 118 172
57 129 -194 -265 -132 -71 47 135
45 103 -186 -265 -158 -107 6 107
34 84 -166 -245 -165 -119 -15 87
25 64 -147 -226 -172 -133 -35 65
15 45 -128 -206 -178 -146 -56 45
6 25 -108 -187 -185 -158 -76 24
-2 14 -92 -166 -175 -153 -82 13
-5 9 -76 -143 -151 -132 -77 8
-9 3 -61 -120 -127 -111 -71 3
-13 -4 -46 -98 -103 -91 -65 -3
-17 -9 -30 -75 -78 -69 -60 -7
-19 -12 -21 -61 -65 -58 -55 -10
-20 -13 -16 -54 -60 -53 -51 -10
-21 -14 -11 -47 -55 -48 -46 -11
-22 -15 -6 -39 -49 -43 -41 -11
-23 -16 -2 -32 -44 -38 -36 -11
-24 -17 2 -28 -40 -35 -34 -12
-24 -17 2 -27 -40 -35 -34 -14
-24 -17 3 -26 -39 -34 -35 -16
-24 -17 3 -25 -39 -34 -35 -17
-24 -17 3 -24 -39 -34 -35 -19
-25 -16 4 -23 -38 -33 -36 -20
-25 -17 5 -21 -38 -32 -36 -20
-25 -18 6 -19 -37 -31 -36 -21
-25 -19 6 -18 -36 -30 -36 -21
-25 -20 7 -16 -36 -29 -36 -21
-24 -21 8 -15 -35 -28 -35 -22
-24 -21 8 -15 -35 -28 -35 -22
-24 -21 9 -15 -35 -27 -34 -22
-24 -21 9 -15 -35 -26 -34 -22
-24 -21 9 -15 -35 -26 -34 -22
-24 -20 10 -15 -34 -25 -33 -23
-24 -20 10 -14 -34 -25 -33 -23
-24 -21 11 -13 -33 -25 -33 -24
-24 -22 11 -12 -33 -25 -33 -24
-24 -22 11 -11 -33 -25 -33 -24
-24 -23 12 -10 -32 -24 -33 -25
-24 -23 12 -10 -32 -24 -32 -25
-24 -22 11 -10 -33 -23 -31 -24
-24 -22 10 -10 -33 -23 -31 -23
-24 -22 10 -10 -33 -23 -30 -23
-24 -21 9 -11 -34 -22 -29 -22
-24 -21 9 -11 -34 -22 -29 -22
-23 -22 10 -10 -33 -21 -29 -22
-22 -23 10 -10 -33 -20 -29 -22
-22 -23 10 -10 -33 -20 -29 -22
-21 -24 11 -9 -32 -19 -30 -23
-21 -23 11 -9 -32 -19 -30 -23
-20 -21 11 -9 -31 -18 -29 -23
-19 -20 11 -9 -31 -17 -28 -23
-19 -19 11 -9 -31 -17 -28 -23
-18 -18 11 -8 -30 -16 -27 -24
-18 -19 11 -7 -30 -16 -27 -24
-18 -20 11 -6 -30 -15 -27 -24
-18 -20 11 -6 -30 -15 -27 -24
-18 -21 11 -5 -30 -15 -27 -24
-19 -22 11 -4 -30 -14 -26 -24
-18 -22 11 -3 -28 -13 -24 -23
-17 -21 11 -2 -26 -12 -22 -22
-17 -21 11 -2 -25 -12 -21 -22
-16 -21 11 0 -23 -11 -19 -21
-15 -20 11 1 -22 -10 -18 -20
-15 -19 11 1 -22 -10 -18 -20
-14 -18 11 2 -21 -10 -18 -21
-14 -18 11 2 -21 -10 -18 -22
-14 -17 11 2 -21 -10 -18 -22
-13 -16 10 3 -20 -8 -17 -23
-13 -15 10 4 -18 -6 -16 -22
-12 -14 9 5 -17 -3 -14 -21
-12 -14 8 6 -16 0 -13 -21
-12 -13 8 7 -14 2 -12 -20
-11 -12 7 9 -13 5 -10 -19
-10 -12 7 11 -11 7 -8 -18
-8 -12 7 13 -9 9 -6 -17
-7 -12 7 15 -8 11 -4 -16
-6 -12 7 17 -6 13 -2 -15
-5 -12 6 18 -5 16 0 -14
-4 -10 6 18 -4 18 0 -14
-2 -8 5 19 -3 20 1 -14
0 -6 4 20 -2 22 2 -14
1 -4 4 20 0 24 2 -14
2 -3 3 22 2 26 4 -15
3 -5 3 25 6 29 7 -14
5 -6 3 29 10 32 10 -13
6 -7 3 32 13 34 13 -12
7 -9 3 35 17 37 16 -11
9 -9 4 37 20 40 19 -9
11 -7 3 39 22 43 21 -7
13 -5 2 42 25 46 24 -4
15 -3 1 44 27 49 27 -2
17 0 0 46 29 51 29 1
20 1 -2 48 32 54 32 3
22 2 -2 50 35 57 35 5
24 4 -3 52 38 61 38 7
26 5 -4 54 42 64 42 9
28 6 -4 56 45 67 45 11
30 8 -5 59 48 70 48 13
33 10 -5 61 52 73 52 15
36 13 -6 63 55 77 55 18
38 15 -7 65 58 80 58 21
42 17 -7 67 62 84 62 23
44 19 -8 68 64 87 65 26
45 20 -9 69 66 89 67 28
46 21 -11 71 68 91 70 30
46 21 -12 72 69 93 73 32
47 22 -13 73 71 94 75 34
48 23 -14 74 72 96 77 36
49 24 -15 74 72 96 78 36
50 25 -15 73 72 97 79 36
51 26 -16 72 72 98 80 37
52 27 -17 72 72 98 81 37
53 28 -18 71 73 99 82 38
53 30 -18 71 73 99 82 39
54 31 -18 71 73 99 82 40
55 33 -18 71 73 99 82 42
55 35 -18 71 73 99 82 43
56 36 -18 69 72 98 82 44
55 37 -18 67 70 96 82 44
55 38 -19 64 68 95 82 44
54 39 -20 61 66 93 82 44
53 40 -20 59 64 91 82 44
51 42 -21 57 61 89 80 45
49 40 -21 55 58 85 76 44
47 39 -20 54 55 81 73 44
45 37 -19 52 52 78 70 43
43 36 -19 50 49 74 66 42
39 35 -18 48 46 71 63 40
37 35 -16 46 44 68 60 39
34 35 -15 44 42 65 58 38
31 35 -14 42 38 61 55 37
29 35 -12 39 36 58 52 36
26 34 -11 36 33 54 48 34
24 32 -9 34 29 50 44 31
22 30 -8 32 25 46 39 29
19 28 -6 29 21 40 34 26
17 26 -4 27 17 36 30 23
15 24 -3 25 15 32 26 21
13 23 -2 23 13 30 24 19
11 22 0 22 11 28 22 18
9 21 1 21 9 26 20 17
7 20 2 19 7 24 18 15
5 19 3 18 5 21 15 14
4 17 4 17 3 19 12 12
4 16 5 17 1 16 10 10
