I II V1 V2 V3 V4 V5 V6
32 12 -43 -12 32 10 5 13
33 11 -44 -13 31 8 6 13
32 11 -44 -14 30 7 6 13
31 11 -44 -15 29 6 6 13
30 11 -44 -16 28 5 6 13
29 11 -44 -17 27 4 6 13
28 11 -41 -18 26 3 6 13
28 11 -40 -18 25 2 6 12
27 11 -38 -18 24 1 5 12
27 11 -37 -18 23 0 5 11
27 11 -36 -18 23 -2 5 11
25 12 -34 -19 22 -4 4 10
23 11 -32 -18 22 -6 3 10
21 10 -30 -17 21 -8 2 9
19 9 -28 -16 21 -10 1 9
17 9 -26 -16 21 -11 0 9
14 8 -23 -14 20 -13 -2 7
12 7 -20 -12 19 -14 -3 5
9 6 -18 -11 18 -16 -4 3
7 5 -15 -9 17 -17 -5 1
5 4 -13 -8 17 -18 -6 0
4 3 -11 -7 16 -19 -7 -2
4 2 -10 -6 15 -20 -8 -3
3 2 -8 -6 14 -21 -9 -4
3 1 -7 -5 13 -22 -10 -5
3 1 -6 -5 13 -23 -10 -5
2 0 -5 -3 12 -24 -11 -6
1 -2 -4 -2 12 -25 -11 -7
1 -3 -3 0 12 -25 -11 -7
0 -4 -2 1 12 -26 -11 -8
0 -5 0 2 12 -26 -11 -8
-2 -6 1 3 11 -27 -12 -9
-3 -6 1 3 11 -28 -12 -9
-4 -6 1 3 11 -28 -13 -10
-5 -6 1 3 11 -29 -13 -10
-5 -6 1 3 11 -29 -13 -10
-6 -7 0 2 10 -30 -14 -11
-7 -7 0 2 10 -31 -14 -11
-8 -7 0 2 10 -31 -14 -11
-9 -7 0 2 10 -32 -14 -11
-9 -7 0 2 10 -32 -14 -11
-10 -8 1 3 10 -33 -13 -11
-9 -8 1 3 10 -33 -13 -11
-9 -7 2 3 10 -33 -13 -11
-8 -7 2 3 10 -33 -13 -11
-8 -7 2 3 10 -33 -13 -11
-7 -6 3 3 10 -34 -13 -10
-7 -6 3 3 10 -33 -13 -10
-7 -6 3 3 11 -33 -13 -10
-7 -6 3 3 11 -32 -13 -10
-7 -6 3 3 11 -32 -13 -10
-6 -7 3 2 12 -31 -13 -11
-6 -6 3 2 13 -31 -13 -11
-7 -5 3 3 13 -30 -13 -11
-7 -4 3 3 14 -30 -13 -11
-7 -4 3 3 14 -30 -13 -11
-8 -3 3 4 16 -26 -12 -11
-8 -3 3 4 18 -22 -12 -11
-7 -3 3 5 20 -18 -12 -11
-7 -3 3 5 22 -15 -12 -11
-7 -3 3 5 24 -11 -12 -11
-6 -4 3 6 25 -10 -11 -10
-6 -3 3 6 26 -10 -10 -9
-6 -3 4 6 27 -9 -9 -9
-6 -2 4 6 28 -9 -8 -8
-6 -2 4 6 28 -9 -8 -8
-6 0 5 6 29 -8 -7 -7
-6 0 5 6 29 -8 -7 -7
-6 0 5 7 30 -8 -8 -7
-6 0 5 7 30 -8 -8 -7
-6 0 5 7 30 -8 -8 -7
-6 -2 5 8 31 -9 -9 -7
-6 0 5 8 32 -9 -9 -7
-6 0 5 8 33 -9 -9 -7
-6 1 5 8 34 -9 -9 -7
-6 1 5 8 34 -9 -9 -7
-6 2 6 9 35 -9 -8 -7
-5 3 7 10 35 -9 -8 -7
-5 4 8 10 36 -9 -7 -6
-4 5 9 11 36 -9 -7 -6
-4 5 9 11 36 -9 -7 -6
-3 6 10 12 37 -10 -6 -5
-3 6 11 12 38 -10 -6 -5
-3 7 11 12 38 -10 -6 -4
-3 7 12 12 39 -10 -6 -4
-3 7 12 12 39 -10 -6 -4
-4 9 13 12 40 -11 -5 -3
-4 10 14 12 39 -11 -5 -3
-4 12 14 12 39 -12 -5 -2
-4 13 15 12 38 -12 -5 -2
-4 14 15 12 38 -12 -5 -2
-4 15 16 12 37 -13 -6 0
-4 15 16 13 37 -12 -5 1
-4 15 16 13 37 -12 -4 1
-4 15 16 14 37 -11 -3 2
-4 15 16 14 37 -11 -3 2
-3 16 17 15 38 -10 -2 3
-3 16 17 14 37 -10 -2 3
-3 17 16 14 36 -10 -2 3
-3 17 16 13 35 -10 -2 3
-3 17 16 13 34 -10 -2 3
-3 19 15 12 33 -11 -2 4
-2 20 14 12 32 -11 -2 4
-2 22 13 12 31 -11 -2 4
0 23 12 12 30 -11 -2 4
0 24 12 12 30 -11 -2 4
1 24 11 11 28 -10 0 4
2 22 11 10 27 -10 0 4
2 20 11 10 25 -10 0 4
3 19 11 9 24 -10 0 4
3 17 11 9 23 -10 0 4
4 14 9 7 20 -9 -2 2
4 12 8 6 17 -9 -3 1
3 9 7 4 14 -9 -4 0
3 6 6 3 12 -9 -5 -2
3 4 5 2 9 -9 -6 -3
1 3 4 1 6 -9 -7 -4
0 2 4 0 4 -9 -8 -5
-3 2 3 0 2 -9 -9 -6
-4 1 3 -2 -2 -9 -10 -7
-5 1 3 -2 -4 -9 -10 -7
-6 -2 2 -3 -5 -10 -11 -8
-6 -3 2 -4 -6 -10 -11 -8
-7 -4 2 -4 -7 -11 -11 -9
-7 -6 2 -5 -8 -11 -11 -9
-7 -7 2 -5 -9 -11 -11 -9
-8 -8 3 -6 -10 -12 -12 -10
-8 -9 3 -6 -11 -12 -12 -10
-8 -10 3 -6 -11 -12 -12 -11
-8 -11 3 -6 -12 -12 -12 -11
-8 -12 3 -6 -12 -12 -12 -11
-9 -13 2 -7 -13 -12 -11 -12
-9 -13 2 -7 -13 -12 -11 -12
-9 -12 2 -7 -13 -12 -10 -12
-9 -12 2 -7 -13 -12 -10 -12
-9 -12 2 -7 -13 -12 -10 -12
-9 -11 1 -7 -13 -12 -9 -11
-9 -11 1 -7 -13 -12 -9 -11
-9 -11 1 -7 -13 -12 -9 -11
-9 -11 1 -7 -13 -12 -9 -11
-9 -11 1 -7 -13 -12 -9 -11
-8 -12 0 -7 -14 -12 -8 -11
-9 -12 0 -7 -14 -13 -8 -11
-9 -12 0 -7 -14 -13 -8 -11
-10 -12 0 -7 -14 -14 -8 -11
-10 -12 0 -7 -14 -14 -8 -11
-11 -13 0 -6 -15 -15 -9 -12
-11 -13 0 -6 -15 -15 -9 -12
-10 -14 0 -6 -15 -15 -9 -12
-10 -14 0 -6 -15 -15 -9 -12
-10 -14 0 -6 -15 -15 -9 -12
-7 -15 3 0 -13 -13 -7 -13
-3 -15 9 9 -9 -10 -6 -13
1 -15 15 17 -5 -6 -5 -14
5 -15 21 26 0 -3 -3 -14
8 -15 27 34 4 1 -2 -14
15 -5 33 52 19 15 10 -8
24 8 39 70 37 32 23 1
32 21 47 90 56 49 36 10
42 33 53 109 74 66 49 18
50 46 59 128 92 84 62 27
53 65 61 137 111 103 80 44
56 86 62 144 130 122 99 61
58 105 62 150 149 143 117 78
61 126 63 157 169 162 137 96
63 146 63 163 187 183 155 113
50 139 56 133 163 162 144 109
31 126 45 93 130 132 125 100
13 111 34 53 97 100 106 90
-6 98 23 13 63 69 87 79
-24 84 12 -27 29 38 67 69
-35 65 2 -55 0 11 46 53
-46 45 -9 -78 -27 -17 23 35
-55 24 -19 -102 -55 -45 2 17
-64 5 -29 -127 -82 -72 -21 -2
-74 -16 -39 -150 -110 -99 -43 -19
-70 -23 -43 -147 -111 -100 -48 -25
-61 -27 -45 -136 -104 -94 -46 -28
-53 -31 -47 -124 -97 -88 -45 -31
-45 -35 -49 -113 -90 -80 -44 -34
-35 -39 -51 -103 -82 -74 -43 -37
-31 -39 -47 -91 -74 -66 -38 -37
-28 -36 -40 -78 -66 -58 -33 -34
-26 -34 -34 -66 -59 -51 -29 -32
-23 -31 -28 -55 -51 -43 -24 -29
-20 -29 -22 -43 -43 -34 -19 -27
-19 -27 -18 -35 -37 -29 -17 -25
-18 -25 -14 -30 -33 -26 -14 -23
-17 -23 -11 -24 -29 -22 -12 -21
-16 -21 -8 -19 -25 -18 -9 -20
-16 -19 -4 -14 -21 -14 -7 -18
-15 -18 -3 -12 -20 -13 -6 -17
-14 -17 -2 -11 -19 -12 -5 -17
-14 -17 -2 -10 -18 -11 -5 -17
-13 -16 0 -9 -17 -10 -4 -17
-13 -16 0 -8 -17 -10 -4 -17
-12 -15 1 -7 -16 -9 -3 -16
-12 -15 1 -7 -16 -9 -3 -16
-12 -15 1 -7 -16 -9 -3 -16
-12 -15 1 -7 -16 -9 -3 -16
-12 -15 1 -7 -16 -9 -3 -16
-12 -16 1 -6 -15 -9 -3 -16
-12 -15 1 -6 -15 -9 -3 -16
-11 -15 1 -6 -15 -9 -3 -16
-11 -14 1 -6 -15 -9 -3 -16
-11 -14 1 -6 -15 -9 -3 -16
-10 -13 2 -6 -14 -9 -3 -17
-10 -13 3 -5 -13 -8 -2 -16
-10 -13 4 -4 -12 -7 0 -16
-10 -13 5 -3 -11 -6 1 -15
-10 -13 5 -3 -10 -5 2 -15
-9 -12 6 -2 -9 -4 3 -14
-9 -12 6 -2 -9 -4 3 -14
-8 -12 5 -2 -9 -4 3 -14
-8 -12 5 -2 -9 -4 3 -14
-8 -12 5 -2 -9 -4 3 -14
-7 -12 4 -3 -9 -5 2 -14
-7 -12 4 -3 -8 -5 2 -14
-7 -11 4 -3 -7 -5 2 -14
-7 -11 4 -3 -6 -5 2 -14
-7 -11 4 -3 -5 -5 2 -14
-6 -10 5 -2 -4 -4 3 -14
-5 -9 5 0 -3 -4 3 -14
-5 -9 5 0 -3 -4 3 -14
-4 -8 5 1 -2 -4 3 -14
-4 -8 5 1 -2 -4 3 -14
-3 -7 4 2 0 -3 3 -15
-2 -7 4 3 0 -2 4 -15
-2 -6 3 3 1 -2 4 -14
0 -6 3 4 1 0 5 -14
0 -6 3 4 1 0 5 -14
1 -5 2 5 2 1 6 -13
2 -5 2 5 4 2 6 -13
2 -5 1 5 5 2 7 -13
3 -5 1 5 6 3 7 -13
3 -5 1 5 7 3 7 -13
4 -4 0 5 8 4 8 -12
6 -3 0 6 9 5 9 -12
7 -2 0 6 10 6 10 -11
8 0 0 7 11 7 11 -11
9 0 0 7 12 7 11 -11
10 1 -2 8 13 8 12 -10
11 1 -4 8 14 8 12 -10
11 1 -5 8 15 8 13 -9
12 1 -6 8 16 8 13 -9
12 1 -7 8 16 8 13 -9
14 2 -8 7 18 10 14 -8
17 3 -10 7 19 11 15 -8
19 4 -11 6 21 13 16 -7
22 5 -12 6 23 15 17 -7
24 6 -13 6 24 16 18 -7
26 7 -15 5 25 17 19 -6
28 7 -17 3 26 18 20 -4
30 7 -20 2 27 19 21 -3
32 7 -22 1 28 19 21 -2
34 7 -24 0 29 20 22 0
35 7 -25 -2 30 21 24 1
35 8 -26 -4 30 22 25 3
35 9 -27 -5 31 23 26 4
35 10 -27 -6 31 23 28 5
35 11 -28 -7 31 24 29 6
36 12 -29 -9 32 25 30 7
37 13 -30 -10 31 24 29 7
37 14 -30 -12 31 23 28 7
38 14 -31 -13 30 22 28 7
38 15 -31 -15 30 21 27 7
39 16 -32 -17 29 20 26 7
39 16 -32 -18 28 20 26 7
38 16 -32 -19 27 19 25 7
38 16 -32 -21 27 19 25 7
38 16 -32 -22 26 19 25 7
37 15 -33 -23 25 18 24 8
36 15 -32 -23 24 17 23 8
35 15 -31 -24 23 16 23 7
34 15 -30 -24 23 15 22 7
33 15 -29 -24 22 14 22 7
31 15 -27 -25 21 13 21 6
29 14 -24 -24 20 12 19 5
26 13 -21 -23 19 11 18 4
24 13 -19 -22 19 11 17 4
22 12 -16 -21 18 10 16 3
20 11 -14 -19 17 9 14 1
19 10 -12 -18 16 8 13 0
17 10 -10 -17 16 7 11 -2
16 9 -7 -15 15 6 10 -4
14 9 -5 -14 15 5 8 -5
12 8 -3 -13 14 4 7 -6
11 8 0 -11 14 4 6 -6
9 8 2 -10 14 3 5 -7
8 8 4 -9 14 3 4 -7
6 8 6 -8 14 3 3 -7
5 7 7 -7 13 2 2 -8
5 6 8 -6 12 0 1 -9
4 4 9 -5 12 -2 0 -10
4 3 10 -5 11 -3 0 -10
4 1 11 -4 11 -4 -2 -11
3 0 12 -3 10 -5 -3 -12
2 0 12 -2 11 -6 -4 -13
2 0 13 -2 11 -6 -5 -14
1 0 13 0 12 -7 -5 -14
1 0 13 0 12 -7 -6 -15
0 1 14 1 13 -8 -7 -16
0 1 14 1 13 -9 -7 -16
-2 1 14 1 13 -9 -8 -16
-2 1 14 1 13 -10 -8 -16
-2 1 14 1 13 -10 -8 -16
-3 0 14 1 13 -11 -9 -15
-3 0 14 1 13 -11 -9 -15
-3 0 14 1 13 -12 -9 -15
-3 0 14 1 13 -12 -9 -15
-3 0 14 1 13 -12 -9 -15
-4 0 14 1 14 -13 -9 -14
-5 0 14 1 15 -13 -9 -14
-5 -2 14 1 16 -13 -9 -14
-6 -2 14 1 17 -13 -9 -14
-6 -2 14 1 18 -13 -9 -14
-7 -3 14 2 19 -13 -8 -13
-7 -3 15 3 19 -13 -8 -13
-7 -3 16 3 20 -13 -8 -12
-7 -3 17 4 20 -13 -8 -12
-7 -3 18 4 20 -13 -8 -12
-6 -2 19 5 21 -12 -7 -11
-6 -2 19 5 22 -12 -7 -11
-6 0 19 6 23 -11 -7 -11
-6 0 19 6 24 -11 -7 -11
-6 0 19 6 25 -11 -7 -11
-6 1 17 7 26 -10 -6 -11
-6 2 16 7 26 -10 -6 -11
-5 3 14 7 26 -10 -6 -11
-5 3 13 7 26 -10 -6 -11
-5 4 11 7 26 -10 -6 -11
-4 5 10 7 25 -9 -5 -10
-4 4 10 8 26 -9 -5 -9
-5 3 10 8 26 -8 -5 -8
-5 2 10 9 27 -8 -5 -8
-5 1 10 9 27 -8 -5 -7
-6 0 11 10 28 -7 -4 -6
-5 1 11 10 28 -7 -4 -6
-5 2 11 9 28 -7 -4 -7
-4 2 11 9 28 -7 -4 -7
-4 3 11 9 28 -7 -4 -7
-3 4 10 8 27 -9 -4 -8
-3 6 11 9 27 -11 -2 -7
-3 7 12 10 27 -12 0 -6
-3 9 12 11 27 -14 1 -6
-3 10 13 12 27 -16 2 -5
-2 11 14 13 26 -17 3 -4
-2 11 14 13 25 -17 3 -3
-2 11 14 13 25 -17 3 -3
-2 11 14 13 24 -17 3 -2
-2 11 14 13 24 -17 3 -2
-3 11 15 13 23 -18 4 0
-3 11 15 13 23 -18 4 0
-2 12 15 13 24 -18 5 -2
-2 12 15 13 24 -18 5 -2
-2 12 15 13 24 -18 5 -2
0 14 16 14 25 -17 6 -3
0 15 17 14 25 -16 7 -3
0 17 19 15 26 -15 8 -3
0 18 20 15 27 -14 9 -3
0 20 21 15 27 -13 10 -3
1 21 22 16 28 -12 11 -2
1 21 21 16 28 -12 11 -2
0 21 19 15 27 -12 11 0
0 21 18 14 26 -12 11 1
0 21 17 14 26 -12 11 1
-2 21 16 13 25 -12 10 2
-2 21 16 13 25 -12 10 2
0 22 15 12 24 -12 10 2
1 22 14 12 23 -12 10 2
1 22 14 12 23 -12 10 2
2 23 13 11 22 -11 9 3
2 23 13 11 22 -11 9 3
2 23 13 10 21 -10 8 3
2 23 13 10 20 -9 8 3
2 23 13 10 20 -9 8 3
2 21 12 9 18 -8 7 3
2 18 11 7 16 -9 5 1
3 15 10 6 14 -11 4 0
3 12 9 4 12 -12 2 -3
3 9 8 3 10 -13 1 -4
4 7 7 2 9 -14 0 -5
2 6 7 2 7 -14 -2 -6
1 4 6 1 6 -14 -3 -7
-2 2 6 1 4 -14 -3 -7
-3 0 6 1 3 -14 -4 -8
-4 -2 5 0 1 -13 -5 -9
-5 -4 5 0 0 -13 -5 -9
-7 -5 5 -2 -3 -13 -6 -9
-8 -7 5 -3 -4 -13 -7 -9
-9 -8 5 -3 -6 -13 -7 -9
-10 -9 6 -4 -7 -13 -8 -10
-10 -9 5 -4 -7 -13 -8 -10
-10 -10 4 -5 -8 -12 -9 -10
-10 -10 4 -5 -9 -12 -10 -10
-10 -10 3 -5 -9 -12 -10 -10
-10 -11 2 -6 -10 -11 -11 -11
-10 -11 2 -6 -10 -11 -11 -11
-10 -12 2 -6 -11 -11 -11 -11
-10 -13 2 -6 -12 -11 -11 -11
-10 -13 2 -6 -12 -11 -11 -11
-10 -14 2 -5 -13 -10 -11 -11
-10 -14 1 -6 -15 -10 -12 -11
-10 -14 0 -7 -16 -10 -13 -12
-10 -14 0 -7 -18 -10 -13 -13
-10 -14 -2 -8 -19 -10 -14 -13
-9 -13 -3 -9 -20 -11 -15 -14
-9 -13 -3 -9 -20 -11 -15 -14
-9 -13 -3 -9 -20 -11 -14 -13
-9 -13 -3 -9 -20 -11 -13 -12
-9 -13 -3 -9 -20 -11 -13 -12
-9 -14 -3 -9 -21 -12 -12 -11
-9 -14 -3 -9 -23 -12 -12 -11
-9 -15 -4 -10 -24 -13 -13 -11
-9 -15 -5 -11 -26 -13 -13 -11
-9 -15 -5 -11 -27 -13 -13 -11
-8 -16 -4 -8 -27 -14 -14 -12
-5 -16 2 0 -25 -12 -14 -13
-2 -17 6 7 -23 -11 -14 -14
2 -17 10 15 -21 -9 -14 -15
5 -17 15 22 -19 -8 -14 -16
11 -12 21 36 -9 3 -7 -13
18 0 29 55 8 19 5 -5
26 11 36 74 24 34 16 4
33 22 45 93 40 51 28 12
42 33 53 111 57 66 39 19
46 50 56 125 76 86 56 33
50 68 58 134 98 108 76 52
53 88 60 144 119 130 96 69
56 106 61 153 141 151 116 87
59 125 63 162 161 173 136 105
54 129 58 146 156 169 136 110
40 119 48 112 132 146 122 105
27 111 36 77 107 125 109 101
14 103 26 43 82 102 96 97
1 95 16 9 58 79 82 92
-14 79 6 -25 25 48 60 77
-28 59 -5 -59 -14 11 33 56
-43 38 -15 -93 -52 -27 6 33
-57 18 -25 -127 -91 -65 -21 12
-71 -3 -35 -159 -129 -103 -49 -10
-72 -15 -41 -169 -142 -116 -60 -21
-64 -21 -47 -158 -136 -111 -60 -24
-55 -28 -51 -149 -129 -106 -60 -28
-47 -35 -56 -139 -122 -101 -60 -31
-37 -43 -61 -129 -116 -96 -60 -35
-32 -46 -60 -117 -109 -89 -59 -36
-29 -45 -54 -105 -100 -80 -54 -34
-26 -44 -48 -92 -92 -73 -50 -32
-23 -44 -43 -79 -82 -65 -46 -30
-21 -43 -36 -67 -74 -58 -40 -28
-19 -40 -31 -57 -68 -52 -36 -26
-17 -36 -27 -50 -64 -48 -33 -24
-15 -33 -22 -43 -59 -44 -30 -22
-14 -30 -18 -35 -55 -38 -26 -20
-12 -27 -13 -28 -50 -34 -23 -18
-11 -25 -11 -25 -48 -32 -21 -17
-11 -25 -11 -24 -47 -32 -21 -16
-10 -24 -11 -23 -46 -31 -21 -15
-10 -23 -11 -22 -46 -31 -21 -15
-10 -23 -11 -21 -45 -31 -21 -14
-9 -22 -10 -20 -44 -30 -20 -13
-9 -22 -9 -19 -43 -29 -19 -13
-9 -21 -8 -18 -40 -27 -18 -12
-9 -20 -8 -17 -39 -26 -17 -12
-9 -20 -7 -16 -38 -25 -16 -12
-8 -19 -6 -15 -37 -24 -15 -11
-8 -19 -6 -15 -37 -24 -15 -11
-8 -18 -6 -15 -37 -24 -15 -11
-8 -17 -6 -15 -37 -24 -15 -11
-8 -17 -6 -15 -37 -24 -15 -11
-8 -16 -6 -15 -36 -24 -15 -10
-8 -16 -6 -15 -36 -24 -15 -10
-8 -16 -6 -15 -35 -24 -15 -10
-8 -16 -6 -15 -35 -24 -15 -10
-8 -16 -6 -15 -35 -24 -15 -10
-7 -17 -5 -14 -34 -24 -16 -11
-7 -17 -5 -14 -34 -24 -16 -11
-6 -17 -5 -13 -34 -24 -15 -10
-5 -17 -5 -13 -34 -24 -15 -10
-5 -17 -5 -13 -34 -24 -15 -10
-4 -17 -6 -12 -33 -24 -14 -9
-4 -17 -6 -12 -33 -24 -14 -9
-4 -17 -6 -11 -32 -24 -14 -8
-4 -17 -6 -11 -31 -24 -14 -7
-4 -17 -6 -11 -31 -24 -14 -7
-5 -17 -5 -10 -30 -24 -13 -6
-5 -17 -5 -10 -30 -24 -12 -6
-4 -16 -5 -10 -29 -23 -11 -5
-3 -16 -5 -10 -28 -22 -11 -5
-3 -16 -5 -10 -28 -22 -10 -5
-2 -15 -5 -10 -27 -21 -9 -4
-2 -15 -5 -10 -27 -21 -9 -4
-2 -14 -5 -9 -26 -21 -8 -4
-2 -14 -5 -9 -25 -21 -7 -4
-2 -14 -5 -9 -25 -21 -7 -4
-3 -13 -6 -8 -24 -20 -6 -4
-3 -13 -8 -8 -24 -20 -6 -4
-2 -13 -9 -9 -24 -20 -6 -3
0 -13 -10 -9 -24 -20 -6 -2
0 -13 -12 -9 -24 -20 -6 -2
1 -12 -13 -10 -24 -20 -6 0
1 -12 -13 -10 -23 -20 -6 0
2 -12 -13 -10 -22 -19 -5 0
2 -12 -13 -10 -21 -18 -4 0
2 -12 -13 -10 -20 -18 -4 0
3 -12 -13 -9 -19 -17 -3 1
5 -12 -13 -9 -19 -17 -3 2
7 -12 -14 -9 -18 -16 -2 3
9 -12 -14 -9 -17 -15 0 4
11 -12 -14 -9 -17 -15 0 5
12 -11 -16 -8 -16 -14 1 6
13 -10 -18 -8 -14 -13 2 6
14 -9 -21 -8 -12 -11 3 7
14 -8 -23 -8 -11 -10 3 8
15 -7 -25 -8 -9 -9 4 8
16 -6 -28 -9 -8 -8 5 9
17 -6 -30 -10 -8 -8 6 9
19 -6 -32 -11 -7 -8 7 10
20 -6 -34 -11 -7 -8 8 11
21 -6 -36 -12 -7 -8 9 11
22 -7 -38 -13 -6 -8 10 12
24 -5 -40 -14 -6 -7 11 13
26 -4 -41 -15 -5 -6 13 15
28 -3 -43 -15 -5 -6 14 16
30 0 -45 -16 -5 -5 15 17
31 1 -46 -18 -4 -4 16 18
31 1 -47 -20 -4 -4 16 18
30 1 -48 -22 -4 -4 17 18
30 1 -48 -24 -4 -4 17 18
30 1 -49 -26 -4 -4 17 18
29 1 -50 -28 -4 -4 18 19
29 1 -50 -29 -5 -5 18 19
28 0 -50 -30 -7 -6 17 19
28 0 -50 -31 -8 -7 17 19
28 0 -50 -32 -9 -8 17 19
27 -2 -51 -33 -10 -9 16 19
27 0 -49 -33 -10 -10 16 19
26 1 -48 -34 -11 -11 16 19
26 2 -47 -35 -11 -11 16 19
26 3 -45 -35 -11 -12 16 19
24 4 -43 -36 -12 -13 15 20
22 3 -40 -34 -12 -13 15 19
19 2 -38 -33 -13 -13 14 17
17 1 -36 -32 -14 -13 13 16
15 0 -34 -30 -14 -13 13 15
13 -2 -31 -29 -15 -14 12 14
11 -2 -29 -28 -17 -16 10 13
10 -2 -27 -27 -19 -18 8 12
9 -2 -25 -27 -20 -19 6 11
7 -2 -23 -26 -22 -21 4 10
6 -3 -20 -25 -23 -22 3 9
5 -4 -18 -23 -23 -22 2 8
3 -6 -15 -21 -23 -23 1 6
2 -7 -12 -19 -23 -23 1 5
1 -8 -10 -17 -23 -23 0 4
0 -9 -8 -16 -24 -24 -2 3
-2 -9 -7 -16 -25 -25 -2 3
-3 -10 -5 -15 -26 -26 -3 2
-3 -10 -4 -15 -26 -26 -4 1
-4 -10 -3 -15 -27 -27 -4 1
-5 -11 -2 -14 -28 -28 -5 0
-6 -11 -2 -13 -28 -28 -5 -2
-7 -11 -2 -12 -28 -29 -6 -3
-7 -11 -2 -12 -28 -29 -7 -3
-8 -11 -2 -11 -28 -29 -7 -4
-9 -10 -2 -10 -28 -30 -8 -5
-9 -10 -2 -10 -28 -30 -8 -5
-9 -10 0 -10 -28 -30 -8 -5
-9 -10 1 -10 -28 -30 -8 -5
-9 -10 1 -10 -28 -30 -8 -5
-9 -11 2 -9 -28 -29 -7 -4
-9 -11 2 -9 -28 -29 -7 -4
-9 -11 2 -9 -28 -29 -7 -5
-9 -11 2 -9 -28 -29 -7 -6
-9 -11 2 -9 -28 -29 -7 -6
-10 -12 1 -8 -28 -28 -7 -7
-10 -12 1 -8 -28 -28 -7 -7
-10 -12 1 -8 -28 -28 -7 -7
-11 -12 1 -8 -28 -28 -8 -7
-11 -12 1 -8 -28 -28 -8 -7
-12 -12 1 -8 -29 -29 -9 -7
-12 -12 1 -8 -28 -28 -9 -7
-12 -11 2 -7 -28 -27 -8 -7
-11 -10 3 -6 -27 -26 -7 -6
-11 -10 3 -6 -26 -25 -7 -6
-10 -9 4 -5 -25 -24 -6 -5
-10 -9 4 -5 -25 -24 -6 -5
-10 -9 4 -5 -25 -24 -6 -5
-10 -9 4 -5 -25 -24 -6 -5
-10 -9 4 -5 -25 -24 -6 -5
-10 -8 4 -4 -25 -24 -6 -5
-10 -8 4 -3 -25 -24 -6 -5
-10 -7 5 -3 -24 -23 -6 -5
-10 -6 6 -2 -23 -22 -6 -5
-10 -6 6 0 -23 -22 -6 -5
-10 -5 7 1 -22 -21 -6 -4
-10 -5 7 1 -22 -21 -6 -4
-10 -5 7 2 -21 -21 -6 -4
-10 -5 7 3 -20 -20 -5 -4
-10 -5 7 3 -20 -20 -5 -4
-11 -5 7 4 -19 -19 -4 -3
-11 -4 7 4 -18 -19 -4 -3
-10 -3 7 4 -18 -18 -3 -3
-9 -2 7 4 -17 -17 -2 -3
-9 0 7 4 -16 -17 -2 -3
-8 1 8 5 -15 -16 0 -3
-8 2 9 7 -14 -16 0 -2
-8 2 10 8 -14 -15 0 0
-7 3 11 9 -13 -14 1 1
-7 4 12 11 -12 -14 1 2
-6 5 13 12 -11 -13 2 3
-6 6 13 12 -11 -13 2 3
