I II V1 V2 V3 V4 V5 V6
-2 20 15 29 2 -2 0 -12
-3 20 14 28 2 0 1 -11
-3 18 14 28 2 0 1 -11
-3 16 14 28 2 0 0 -11
-3 14 14 28 2 0 0 -11
-3 13 14 28 2 0 0 -11
-5 12 14 29 2 -2 -2 -11
-7 11 14 28 1 -2 -2 -11
-8 11 13 28 0 -3 -2 -12
-10 10 13 27 -2 -3 -2 -12
-11 10 13 27 -2 -3 -2 -12
-11 9 12 26 -3 -4 -3 -13
-9 10 12 26 -3 -4 -3 -13
-8 11 12 27 -3 -3 -2 -12
-6 12 12 27 -3 -3 -2 -12
-5 12 12 27 -3 -3 -2 -12
-4 13 13 28 -2 -2 0 -11
-5 12 13 27 -2 -2 0 -11
-5 11 13 27 -2 -2 0 -11
-6 10 13 26 -2 -2 0 -11
-6 10 13 26 -2 -2 0 -11
-7 9 12 25 -2 0 1 -10
-7 9 12 26 -2 0 1 -11
-6 10 13 26 -2 0 0 -11
-6 10 13 27 -2 0 0 -12
-6 10 13 27 -2 0 0 -12
-4 11 14 28 0 0 -2 -12
-3 11 14 28 0 1 -2 -11
0 11 14 28 1 2 0 -9
1 11 14 28 1 3 0 -8
2 11 14 28 1 3 0 -7
3 11 13 28 2 4 1 -6
2 11 13 28 2 4 1 -7
1 11 13 28 2 4 1 -7
0 11 13 28 2 4 1 -8
0 11 13 28 2 4 1 -8
-3 11 13 28 3 5 1 -9
-4 10 13 28 3 5 2 -9
-5 10 12 28 3 6 3 -8
-6 9 12 28 3 6 4 -8
-7 9 12 28 3 6 4 -8
-8 8 11 27 4 7 5 -7
-7 8 11 27 4 7 5 -7
-6 7 12 28 5 8 5 -7
-5 7 12 28 5 8 5 -7
-5 7 12 28 5 8 5 -7
-4 6 13 29 6 9 5 -6
-4 7 12 29 6 9 6 -5
-4 8 12 29 6 10 7 -5
-4 9 11 29 6 10 8 -4
-4 10 11 29 6 10 8 -4
-5 11 10 28 7 11 9 -3
-6 10 11 28 7 11 9 -3
-6 10 12 28 7 11 9 -3
-7 9 13 28 7 11 9 -3
-7 9 13 28 7 11 9 -3
-8 8 14 28 7 10 9 -3
-8 8 13 28 7 10 9 -3
-7 8 13 27 7 10 9 -3
-7 8 12 27 7 10 9 -3
-7 8 12 27 7 10 9 -3
-6 9 11 26 7 11 8 -3
-7 8 11 25 6 10 7 -4
-8 7 11 24 5 9 6 -5
-9 6 11 23 4 8 5 -6
-9 5 11 22 4 8 4 -7
-10 4 10 21 3 7 3 -8
-10 4 10 21 2 6 3 -8
-10 4 9 21 1 6 4 -8
-10 4 9 21 0 5 4 -8
-10 4 9 21 0 5 4 -8
-10 3 8 20 -2 4 5 -8
-7 4 9 20 0 5 5 -8
-5 5 9 20 0 5 5 -8
-3 6 10 20 1 6 5 -8
0 7 10 20 1 6 5 -8
-2 7 11 20 2 7 4 -7
-4 5 11 19 2 7 3 -8
-6 3 10 18 1 6 3 -8
-9 2 10 17 1 6 2 -9
-11 0 10 17 1 6 2 -9
-12 -2 9 16 0 5 1 -10
-12 -2 9 16 -2 5 1 -10
-11 -2 8 16 -2 5 1 -10
-11 -2 8 16 -3 5 1 -10
-11 -2 8 16 -3 5 1 -10
-10 -2 7 15 -4 4 0 -9
-9 -2 7 15 -4 4 0 -9
-9 0 7 15 -4 4 0 -10
-8 0 7 15 -4 4 0 -10
-8 0 7 15 -4 4 0 -10
-7 1 8 13 -3 3 0 -11
-7 0 8 12 -4 2 -2 -11
-8 0 7 11 -5 1 -2 -11
-8 -2 7 10 -6 0 -3 -11
-8 -2 7 9 -6 0 -3 -11
-9 -3 6 8 -7 -2 -4 -12
-9 -3 6 9 -7 0 -4 -11
-10 -3 6 9 -6 0 -4 -10
-10 -3 6 10 -6 1 -4 -9
-10 -3 6 10 -6 1 -4 -9
-11 -3 5 11 -5 2 -3 -8
-10 -2 6 11 -5 2 -3 -8
-10 0 6 11 -5 3 -2 -9
-9 1 7 11 -5 3 -2 -9
-9 1 7 11 -5 3 -2 -9
-9 0 7 10 -6 4 0 -10
-12 -3 6 9 -6 3 -2 -10
-14 -6 5 8 -6 3 -2 -10
-16 -9 4 7 -6 2 -3 -10
-18 -11 3 6 -6 2 -3 -10
-19 -12 2 5 -7 1 -4 -11
-19 -12 2 5 -7 0 -5 -11
-19 -12 2 5 -8 0 -5 -12
-19 -12 2 5 -8 -2 -6 -12
-19 -12 2 5 -8 -2 -6 -12
-17 -10 2 4 -9 -3 -7 -13
-16 -9 2 4 -8 -2 -7 -13
-14 -8 3 5 -8 -2 -6 -13
-12 -6 3 5 -7 0 -6 -13
-11 -5 3 5 -7 0 -6 -13
-9 -4 4 6 -7 1 -5 -12
-8 -4 4 6 -8 0 -5 -12
-7 -4 3 5 -9 -2 -6 -13
-5 -4 3 5 -10 -3 -6 -13
-4 -4 3 5 -11 -3 -6 -13
-5 -4 2 4 -12 -4 -7 -14
-7 -5 2 4 -11 -4 -7 -14
-9 -6 3 4 -10 -3 -7 -13
-12 -7 3 4 -9 -3 -7 -13
-14 -8 3 4 -9 -3 -7 -13
-15 -9 4 5 -8 -2 -7 -12
-14 -8 3 4 -8 -2 -7 -13
-13 -8 3 3 -8 -2 -6 -14
-12 -7 2 2 -8 -2 -6 -15
-12 -7 2 1 -8 -2 -6 -15
-11 -6 1 0 -7 0 -5 -16
-11 -6 1 1 -7 0 -5 -15
-11 -6 1 1 -7 0 -5 -15
-11 -6 1 2 -7 0 -5 -14
-11 -6 1 2 -7 0 -5 -14
-12 -5 2 3 -7 0 -6 -13
-12 -6 2 2 -7 0 -6 -14
-12 -6 2 2 -8 -2 -7 -14
-12 -7 2 1 -8 -2 -7 -15
-12 -7 2 1 -8 -2 -7 -15
-13 -8 2 0 -9 -3 -8 -16
-13 -8 2 0 -9 -2 -7 -16
-13 -8 1 -2 -9 -2 -7 -15
-13 -8 1 -2 -9 0 -6 -15
-13 -8 1 -2 -9 0 -6 -15
-14 -9 0 -3 -8 1 -5 -14
-15 -10 0 -3 -8 0 -6 -15
-16 -10 0 -3 -9 0 -6 -15
-17 -11 0 -3 -9 -2 -7 -16
-17 -11 0 -3 -9 -2 -7 -16
-16 -9 1 -2 -9 -2 -5 -14
-12 -6 2 0 -6 1 0 -10
-8 -2 3 1 -4 3 4 -6
-5 3 4 3 -2 5 8 -2
0 7 5 4 1 7 12 3
0 7 6 5 2 8 12 4
-3 4 6 5 1 7 10 3
-5 2 6 5 0 6 8 3
-7 -2 6 5 -2 5 7 2
-9 -4 6 5 -2 5 5 2
-10 -4 5 4 -3 4 4 1
-9 -2 6 4 -3 4 5 1
-8 1 6 4 -2 4 6 1
-7 3 7 4 -2 4 7 1
-7 5 7 4 -2 4 7 1
-6 6 9 5 1 6 8 0
-6 6 11 7 3 7 9 1
-7 7 13 10 5 9 9 1
-7 7 14 12 6 11 10 2
-7 7 16 14 8 12 10 2
-8 8 15 14 9 13 11 3
-7 9 13 12 8 13 11 3
-6 10 10 10 8 13 11 4
-5 11 8 9 7 13 11 4
-5 12 5 7 7 13 11 4
-4 13 4 6 6 12 11 5
-4 13 2 5 6 12 12 6
-4 13 1 5 5 12 12 7
-4 13 0 4 5 12 13 8
-4 13 -2 4 5 12 13 9
-3 13 -3 2 3 11 13 9
-2 11 -4 1 2 9 11 8
0 10 -4 -2 0 7 9 7
2 9 -5 -4 -3 6 8 5
3 8 -5 -5 -4 4 6 4
3 6 -6 -6 -5 3 5 3
1 4 -7 -6 -5 3 5 4
-3 2 -8 -6 -5 3 6 4
-5 0 -9 -6 -5 3 6 5
-7 -3 -10 -6 -5 3 6 5
-8 -4 -11 -7 -6 4 7 6
-7 -2 -11 -7 -6 3 6 5
-6 0 -11 -7 -6 3 5 4
-5 1 -11 -7 -6 2 4 3
-5 2 -11 -7 -6 2 4 3
-4 3 -11 -7 -7 1 3 2
-3 3 -10 -8 -8 0 2 1
-2 3 -9 -9 -8 0 1 0
0 3 -8 -10 -9 -2 0 -2
0 3 -8 -11 -9 -2 0 -3
-3 1 -7 -12 -10 -3 -2 -4
-7 -4 -7 -12 -10 -4 -3 -5
-12 -7 -7 -13 -10 -4 -4 -6
-16 -11 -7 -13 -10 -5 -5 -7
-21 -15 -7 -13 -10 -5 -5 -8
-21 -16 -7 -14 -11 -6 -6 -9
-19 -15 -7 -14 -11 -6 -5 -10
-18 -15 -7 -13 -11 -6 -4 -10
-16 -14 -7 -13 -11 -6 -3 -11
-14 -14 -7 -13 -11 -6 -3 -11
-15 -15 -8 -12 -12 -6 -2 -12
-17 -17 -8 -13 -13 -7 0 -13
-20 -20 -8 -13 -14 -8 0 -13
-22 -22 -8 -14 -15 -9 1 -14
-25 -25 -8 -14 -15 -10 1 -14
-26 -26 -7 -14 -16 -11 2 -15
-25 -25 -5 -12 -14 -11 3 -15
-24 -25 -2 -11 -13 -11 4 -14
-23 -24 1 -9 -12 -11 5 -14
-23 -24 3 -7 -11 -11 6 -14
-22 -23 8 2 -3 -6 9 -13
-23 -25 14 11 7 1 11 -13
-24 -26 20 21 16 7 14 -12
-25 -27 26 31 25 13 17 -12
-26 -28 32 40 34 19 20 -12
-24 -28 40 60 52 37 36 1
-19 -26 50 81 72 59 58 17
-14 -23 59 103 93 81 79 32
-9 -21 68 125 112 104 101 48
-5 -19 76 146 133 126 122 64
10 -11 80 167 154 157 158 92
27 0 82 185 176 191 198 125
45 11 84 204 197 226 237 157
62 21 86 223 220 261 277 189
78 31 88 242 241 295 317 222
91 46 69 219 228 298 328 238
101 61 44 179 202 287 331 251
110 77 18 139 177 278 335 263
120 93 -9 100 150 269 337 275
131 109 -34 60 125 260 340 287
117 107 -56 2 69 195 282 253
95 98 -75 -63 4 111 204 201
72 89 -96 -127 -61 27 126 150
49 79 -115 -191 -127 -56 48 99
26 70 -136 -256 -191 -140 -31 48
15 57 -145 -272 -213 -168 -60 23
9 44 -151 -270 -219 -176 -72 7
2 29 -157 -267 -225 -185 -85 -9
-6 16 -164 -265 -231 -193 -97 -25
-13 2 -171 -263 -237 -201 -109 -40
-15 -5 -158 -240 -221 -188 -104 -44
-13 -8 -139 -211 -194 -166 -91 -40
-12 -12 -119 -181 -169 -144 -76 -37
-11 -15 -101 -150 -143 -121 -63 -34
-10 -19 -81 -120 -116 -99 -50 -31
-9 -19 -68 -101 -99 -85 -39 -27
-9 -17 -58 -86 -83 -71 -30 -22
-9 -15 -48 -70 -68 -59 -21 -17
-9 -13 -36 -56 -53 -47 -13 -13
-9 -11 -26 -40 -37 -34 -4 -8
-9 -10 -22 -34 -32 -29 1 -6
-10 -11 -19 -33 -29 -27 2 -5
-12 -11 -16 -31 -27 -25 3 -5
-13 -12 -14 -30 -25 -23 5 -4
-15 -12 -11 -28 -22 -21 6 -4
-16 -12 -10 -25 -20 -20 7 -3
-15 -11 -8 -22 -18 -19 7 -3
-15 -9 -7 -19 -16 -18 7 -3
-14 -8 -6 -16 -13 -18 7 -3
-14 -6 -5 -13 -11 -17 7 -3
-13 -5 -4 -12 -10 -16 8 -3
-13 -6 -4 -13 -10 -15 9 -3
-14 -7 -4 -14 -10 -14 10 -3
-14 -7 -4 -14 -10 -14 11 -3
-14 -8 -4 -15 -10 -13 12 -3
-15 -9 -3 -16 -10 -12 13 -2
-16 -10 -3 -15 -9 -12 12 -3
-17 -10 -3 -14 -9 -12 12 -4
-18 -11 -3 -14 -8 -12 11 -4
-19 -11 -3 -13 -8 -12 11 -5
-19 -12 -2 -12 -7 -12 10 -6
-18 -12 -2 -12 -6 -11 11 -6
-17 -12 -3 -12 -5 -11 11 -6
-15 -12 -3 -12 -5 -10 12 -6
-14 -12 -3 -12 -4 -10 12 -6
-13 -13 -4 -12 -3 -9 13 -5
-13 -13 -3 -12 -3 -9 13 -5
-13 -13 -2 -11 -3 -9 13 -5
-13 -13 0 -11 -3 -9 13 -5
-13 -13 1 -11 -3 -9 13 -5
-13 -14 2 -10 -3 -8 13 -5
-12 -13 2 -9 -3 -7 15 -3
-10 -12 2 -9 -3 -6 16 -2
-9 -11 2 -8 -3 -6 17 1
-7 -10 2 -8 -3 -5 18 2
-6 -9 2 -7 -2 -4 19 3
-6 -8 2 -6 0 -4 19 3
-7 -7 3 -5 1 -4 18 3
-7 -6 3 -5 1 -4 18 3
-7 -5 3 -4 2 -4 18 3
-8 -4 4 -3 3 -3 17 2
-8 -5 3 -4 3 -3 17 2
-8 -5 2 -4 2 -4 17 3
-8 -6 2 -5 2 -4 17 3
-8 -6 1 -5 2 -4 17 3
-8 -7 0 -6 1 -5 16 4
-8 -7 0 -6 2 -5 16 4
-8 -7 0 -5 2 -4 17 3
-8 -7 0 -5 3 -4 17 3
-8 -7 0 -5 3 -4 17 3
-7 -6 0 -4 4 -3 18 2
-7 -6 0 -4 4 -3 18 2
-8 -7 0 -4 4 -3 18 3
-8 -7 0 -4 4 -3 18 3
-8 -7 0 -4 4 -3 18 3
-9 -8 -2 -3 5 -2 19 4
-8 -7 -2 -3 5 -2 19 4
-7 -6 -2 -2 5 -2 18 4
-7 -6 -2 -2 5 -2 18 4
-6 -5 -2 -2 5 -2 18 4
-5 -4 -2 0 5 -3 17 3
-3 -4 -2 -2 5 -3 17 4
-2 -5 -2 -2 5 -3 18 5
1 -5 -2 -3 5 -3 18 5
2 -5 -2 -3 5 -3 18 6
3 -5 -3 -4 5 -2 19 7
3 -2 -3 -3 7 1 19 7
3 2 -3 -3 8 2 20 7
3 5 -3 -2 10 3 20 7
3 8 -3 -2 11 4 20 7
2 9 -4 0 12 5 21 7
3 9 -4 1 12 5 22 9
3 9 -4 2 12 5 22 10
4 9 -4 2 12 5 23 11
4 9 -4 3 12 5 23 12
5 9 -3 4 12 5 24 13
5 7 -3 4 12 4 23 12
4 5 -3 4 12 4 22 11
4 3 -3 4 12 3 22 10
4 1 -3 4 12 3 21 9
3 0 -2 5 11 2 20 8
4 1 -3 5 11 2 21 9
5 2 -4 4 11 3 22 10
6 3 -4 4 11 4 23 11
7 4 -5 4 11 4 24 12
9 6 -6 3 11 5 25 13
12 9 -6 5 12 7 27 15
15 11 -5 6 13 8 28 16
18 14 -4 8 14 10 30 18
21 17 -4 9 15 11 31 19
21 17 -4 10 16 12 32 20
20 15 -6 8 15 11 31 20
18 13 -8 7 14 10 30 20
16 10 -10 5 13 9 30 20
14 8 -12 4 12 8 29 20
13 7 -13 3 11 7 28 20
13 7 -13 3 11 6 27 19
13 7 -13 3 11 5 26 18
13 7 -13 3 11 4 25 17
13 7 -13 3 11 3 24 16
14 8 -12 2 10 2 23 15
15 10 -11 2 10 2 23 16
17 11 -10 3 11 3 24 18
19 13 -9 3 12 3 25 19
21 14 -8 3 12 3 25 20
22 15 -8 4 12 3 25 21
22 15 -9 3 11 2 24 19
23 15 -11 2 9 0 22 18
23 15 -12 1 7 -2 20 16
23 15 -14 0 5 -4 18 15
24 15 -15 -2 4 -5 17 14
24 17 -14 -2 4 -5 17 15
23 18 -13 -2 4 -6 17 16
23 20 -12 -2 4 -6 17 16
23 21 -11 -2 4 -6 17 17
21 21 -10 -4 3 -8 16 17
19 19 -11 -5 2 -10 14 15
17 17 -12 -7 0 -12 12 13
14 14 -13 -9 -3 -14 9 11
12 12 -14 -11 -5 -16 7 9
11 11 -15 -12 -6 -17 6 8
11 11 -14 -12 -6 -17 6 8
11 12 -13 -12 -6 -17 6 9
11 12 -13 -12 -6 -17 6 10
11 12 -12 -12 -6 -17 6 10
10 13 -11 -13 -6 -17 5 10
10 13 -11 -14 -7 -19 3 8
10 14 -12 -15 -8 -20 1 6
10 15 -12 -16 -8 -22 -2 4
10 15 -12 -17 -9 -23 -4 1
9 16 -13 -18 -10 -24 -5 0
9 16 -12 -18 -9 -23 -5 0
10 16 -11 -17 -8 -22 -4 1
10 16 -11 -17 -8 -21 -4 1
10 16 -10 -17 -7 -20 -4 1
10 16 -9 -16 -6 -19 -3 2
9 14 -9 -16 -6 -19 -3 1
7 12 -8 -16 -7 -20 -4 -2
5 10 -7 -16 -7 -20 -5 -3
3 8 -7 -16 -7 -20 -5 -4
2 7 -6 -15 -7 -21 -6 -5
0 7 -6 -15 -6 -19 -4 -4
-2 6 -5 -14 -4 -17 -3 -3
-4 6 -4 -13 -2 -16 0 -3
-5 6 -4 -13 1 -14 1 -2
-5 6 -3 -12 2 -13 2 0
-3 7 -3 -12 2 -12 2 0
0 9 -2 -12 3 -11 3 0
2 11 0 -12 4 -11 4 0
5 13 0 -12 4 -10 4 0
5 13 1 -13 5 -9 5 1
3 11 1 -13 4 -9 5 1
1 9 0 -13 3 -9 5 0
-2 7 -2 -13 2 -9 5 -2
-4 4 -2 -13 1 -9 5 -2
-5 3 -3 -14 0 -10 4 -3
-4 4 -3 -14 1 -10 4 -4
-3 5 -3 -15 2 -11 4 -5
-3 6 -3 -15 2 -12 4 -5
-2 7 -3 -15 3 -12 4 -6
0 8 -4 -16 4 -13 3 -7
-2 7 -4 -15 4 -12 3 -7
-3 6 -3 -14 4 -11 3 -6
-4 5 -2 -13 4 -10 3 -5
-5 4 -2 -12 4 -9 3 -5
-6 3 0 -11 3 -8 3 -4
-6 3 0 -11 3 -8 3 -4
-6 3 1 -11 3 -9 2 -5
-6 3 1 -11 3 -9 2 -6
-6 3 1 -11 3 -9 2 -6
-7 4 2 -12 2 -10 1 -7
-5 4 1 -12 2 -10 1 -7
-3 4 0 -13 2 -10 1 -7
-2 4 0 -13 2 -10 1 -7
1 4 -2 -13 2 -10 1 -7
2 4 -3 -14 1 -10 2 -6
0 3 -3 -14 1 -10 2 -6
-2 1 -3 -14 1 -10 1 -7
-4 -2 -3 -14 1 -10 0 -8
-5 -4 -3 -14 1 -10 0 -8
-6 -4 -2 -13 2 -11 -2 -9
-6 -2 -2 -11 3 -9 0 -8
-5 1 0 -10 5 -8 1 -7
-5 3 1 -8 6 -6 1 -6
-5 6 1 -7 7 -5 2 -5
-4 7 2 -6 8 -4 3 -4
-4 7 2 -6 8 -4 3 -4
-3 8 2 -7 7 -4 3 -4
-2 8 2 -8 7 -4 3 -4
-2 8 2 -8 7 -4 3 -4
0 9 1 -9 6 -5 3 -4
0 10 2 -8 7 -4 4 -3
1 11 4 -7 8 -3 5 -2
1 12 5 -6 9 -3 6 0
1 13 6 -5 10 -2 7 1
2 14 7 -4 11 0 8 2
0 13 7 -4 11 0 7 1
-3 11 6 -5 10 -2 6 -2
-4 10 5 -5 9 -3 5 -3
-6 9 5 -5 9 -3 4 -4
-6 8 4 -6 8 -4 3 -5
-4 9 4 -6 8 -4 5 -3
0 11 4 -6 8 -3 6 0
2 12 4 -6 8 -3 7 1
4 13 4 -6 8 -3 9 3
5 13 4 -7 8 -2 10 4
4 11 4 -7 8 -2 10 3
2 9 5 -6 8 -2 9 1
0 7 5 -6 8 -2 8 0
-3 4 5 -6 8 -2 8 -2
-4 3 5 -5 7 0 7 -3
-3 3 4 -6 6 -2 7 -3
-2 3 2 -8 4 -4 6 -4
0 3 0 -9 3 -5 6 -4
1 3 -3 -10 2 -6 6 -4
2 4 -3 -11 1 -7 5 -5
1 4 0 -10 3 -6 5 -5
0 5 2 -9 4 -5 4 -4
-2 6 4 -8 5 -4 4 -4
-3 6 6 -7 7 -3 4 -4
-4 7 7 -6 8 -2 3 -3
-4 7 6 -8 6 -3 3 -3
-3 7 5 -10 4 -5 2 -3
-3 7 5 -11 3 -6 2 -3
-3 7 4 -13 1 -7 2 -3
-2 7 3 -14 0 -8 1 -4
-3 7 3 -13 1 -8 1 -4
-4 7 4 -12 2 -7 1 -4
-4 7 5 -12 3 -6 1 -4
-5 7 5 -11 4 -6 1 -4
-5 8 6 -10 5 -5 0 -4
-3 8 6 -10 5 -4 2 -2
1 9 6 -9 5 -3 3 0
3 9 6 -9 5 -2 4 1
5 9 6 -9 5 0 6 3
7 10 7 -8 6 1 7 4
6 10 7 -8 6 0 5 2
4 9 7 -9 6 -3 3 1
3 9 7 -9 6 -4 2 0
2 9 7 -9 6 -5 0 -3
1 8 8 -10 5 -6 -2 -4
0 8 7 -11 5 -7 -3 -4
-2 7 6 -12 4 -9 -5 -5
-3 7 5 -13 3 -10 -6 -5
-4 7 4 -14 3 -11 -7 -5
-5 6 3 -15 2 -12 -8 -6
-4 6 3 -15 2 -12 -8 -6
-3 7 4 -14 2 -12 -8 -6
-2 7 4 -14 2 -12 -8 -6
0 7 4 -14 2 -12 -8 -6
1 8 5 -13 2 -11 -7 -7
1 8 5 -14 2 -11 -6 -7
0 8 5 -15 1 -10 -5 -6
-2 8 5 -15 0 -10 -5 -5
-2 8 5 -16 0 -10 -4 -5
-3 7 4 -17 -2 -9 -3 -4
-2 8 4 -17 -2 -9 -3 -4
1 9 4 -17 -3 -10 -4 -5
2 9 4 -17 -4 -11 -4 -5
3 10 4 -17 -4 -11 -4 -5
4 11 3 -17 -5 -11 -5 -6
3 10 3 -17 -5 -9 -5 -6
1 8 3 -18 -4 -6 -6 -6
0 7 3 -18 -3 -4 -6 -6
-2 6 3 -18 -3 -2 -6 -6
-3 5 2 -19 -2 1 -7 -7
-3 5 4 -19 -2 2 -7 -7
-3 5 5 -18 -2 4 -7 -7
-3 5 6 -17 -2 5 -7 -7
-3 5 8 -17 -2 6 -7 -7
-2 6 9 -16 0 7 -7 -6
-2 6 7 -17 -2 6 -7 -6
-2 6 6 -18 -4 4 -7 -6
-2 6 5 -19 -5 3 -7 -6
-2 6 3 -20 -6 2 -7 -6
0 7 2 -21 -7 1 -7 -6
-2 7 2 -21 -7 1 -7 -6
-3 7 3 -21 -6 2 -7 -6
-4 7 3 -21 -6 2 -7 -6
-5 7 3 -21 -6 2 -7 -6
-6 6 4 -19 -5 3 -8 -7
-5 6 4 -17 -5 3 -8 -7
-4 7 3 -14 -5 2 -8 -7
-3 8 3 -12 -5 2 -8 -7
-2 8 3 -10 -5 2 -8 -7
0 9 2 -8 -5 1 -9 -8
-2 7 2 -7 -5 1 -9 -8
-3 6 2 -5 -5 1 -9 -8
-4 5 2 -4 -5 1 -9 -8
-5 3 2 -3 -5 1 -9 -8
-6 2 3 -2 -5 0 -10 -8
-5 2 3 -2 -5 0 -10 -8
-4 3 3 0 -5 0 -10 -7
-2 4 3 1 -5 0 -10 -6
0 4 3 1 -5 0 -10 -6
1 5 4 2 -5 1 -10 -5
-2 4 3 2 -6 0 -11 -6
-4 3 2 3 -6 -2 -12 -7
-6 1 0 4 -7 -4 -13 -8
-8 0 -2 4 -8 -5 -14 -9
-10 -2 -3 5 -9 -6 -15 -10
-9 0 -2 5 -9 -6 -15 -10
-8 0 0 5 -9 -6 -15 -10
-7 1 2 6 -10 -6 -15 -10
-6 2 3 6 -10 -6 -15 -10
-5 3 4 7 -11 -7 -16 -11
-5 4 4 7 -11 -6 -16 -11
-4 4 4 7 -10 -5 -15 -10
-3 5 4 6 -9 -4 -14 -9
-3 6 4 6 -9 -3 -14 -9
-2 7 4 5 -8 -2 -13 -8
-3 5 3 4 -8 -2 -13 -8
-4 3 3 3 -9 -2 -14 -9
-5 1 2 2 -10 -2 -15 -10
-6 -2 1 1 -10 -2 -15 -10
-7 -3 0 0 -11 0 -16 -11
-7 -2 1 2 -11 1 -16 -11
-7 -2 1 4 -11 2 -16 -11
-7 0 2 6 -11 4 -16 -10
-7 1 3 8 -11 5 -16 -10
-6 2 4 9 -10 6 -16 -9
-6 2 4 8 -10 6 -16 -9
-6 2 3 7 -10 6 -16 -9
-6 2 2 5 -10 5 -16 -9
-6 2 2 4 -10 5 -16 -9
-5 1 1 3 -11 4 -17 -10
-6 1 1 3 -11 4 -17 -10
-6 1 1 4 -11 4 -17 -10
-7 1 1 5 -11 4 -17 -11
-8 1 1 5 -11 4 -17 -11
-8 2 0 6 -12 3 -17 -12
-6 3 1 6 -12 3 -17 -12
-4 4 1 6 -11 3 -17 -11
0 6 2 6 -10 4 -17 -10
2 7 3 6 -10 4 -17 -10
4 8 4 6 -9 5 -16 -9
2 8 4 6 -9 5 -14 -9
1 8 4 7 -8 5 -12 -9
0 7 5 8 -7 5 -10 -9
-3 7 5 8 -7 5 -8 -9
-4 6 6 9 -6 6 -6 -8
-4 5 6 7 -7 5 -5 -8
-5 4 6 6 -8 4 -5 -9
-6 3 5 4 -10 3 -4 -10
-6 2 5 2 -11 2 -3 -10
-7 1 4 1 -12 1 0 -11
-7 2 4 2 -12 3 2 -11
-7 3 4 3 -11 4 5 -11
-7 5 4 5 -10 5 7 -10
-7 6 4 6 -10 7 10 -10
-6 7 5 7 -9 8 12 -9
-6 7 6 7 -9 8 12 -9
-6 8 6 7 -9 8 12 -9
-6 9 7 7 -8 8 12 -8
-6 9 8 7 -8 8 12 -8
-6 10 9 8 -7 7 11 -7
-7 9 8 8 -7 7 10 -7
-7 8 8 8 -7 7 9 -7
-8 6 7 7 -7 6 8 -8
-9 5 6 7 -7 6 7 -8
-10 5 6 6 -7 6 6 -8
-8 9 8 9 -5 8 9 -5
-7 12 11 11 -3 10 11 -3
-5 16 13 13 1 13 13 1
-3 19 16 15 3 15 15 4
-2 22 18 17 5 17 17 6
1 22 17 16 5 17 17 6
3 22 16 16 5 17 17 6
5 22 14 15 4 17 17 6
7 22 13 14 4 17 17 6
9 23 12 13 3 16 17 5
10 24 10 12 3 16 16 5
10 25 8 11 3 15 16 5
11 27 6 10 2 14 15 5
