I II V1 V2 V3 V4 V5 V6
12 -12 39 85 46 11 -13 -13
13 -12 38 82 45 10 -13 -13
14 -11 38 79 43 9 -13 -13
15 -11 37 77 40 8 -13 -13
16 -10 35 75 39 7 -14 -14
18 -9 34 73 38 7 -14 -14
19 -8 32 72 37 7 -14 -13
20 -8 31 70 37 7 -14 -13
21 -7 29 68 36 7 -14 -13
22 -6 28 65 34 7 -13 -12
23 -5 26 61 32 6 -13 -11
24 -4 25 57 30 5 -12 -11
24 -4 23 54 28 5 -12 -10
25 -3 22 50 26 4 -12 -10
26 -2 21 46 24 3 -11 -9
26 -2 20 44 23 3 -11 -9
26 0 18 40 21 3 -10 -8
26 0 17 37 20 3 -9 -7
26 0 16 34 18 3 -9 -7
27 1 15 31 16 4 -8 -6
27 1 14 28 15 3 -8 -6
26 1 13 25 13 2 -8 -6
26 1 12 22 11 2 -8 -6
26 1 11 19 9 1 -8 -6
25 2 10 16 8 0 -7 -6
25 2 10 15 7 0 -7 -6
25 1 10 13 5 -2 -7 -6
25 1 10 12 4 -2 -7 -6
25 1 10 10 3 -2 -7 -6
24 0 9 8 2 -3 -7 -6
24 0 9 7 0 -4 -7 -6
23 -2 9 5 -2 -5 -8 -6
23 -3 9 4 -4 -6 -9 -6
23 -3 9 2 -5 -7 -9 -6
22 -4 8 1 -6 -8 -10 -7
21 -4 8 1 -6 -8 -10 -8
19 -4 8 1 -6 -9 -11 -9
18 -4 8 1 -6 -10 -12 -9
17 -4 8 1 -6 -10 -12 -10
16 -4 9 0 -7 -11 -13 -11
16 -4 8 -2 -8 -12 -13 -12
16 -3 7 -3 -9 -13 -13 -13
16 -3 6 -4 -10 -13 -13 -14
16 -3 5 -5 -11 -14 -13 -15
16 -2 4 -6 -12 -15 -14 -16
15 -2 4 -6 -12 -15 -14 -16
14 -2 4 -6 -12 -14 -14 -16
14 -2 4 -6 -12 -14 -14 -16
13 -2 4 -6 -12 -14 -14 -16
12 0 4 -5 -12 -13 -15 -15
12 0 4 -5 -12 -13 -15 -15
12 0 4 -6 -13 -13 -15 -16
12 0 4 -6 -13 -13 -15 -17
12 0 4 -6 -13 -13 -15 -17
11 -2 4 -7 -14 -13 -15 -18
11 -2 4 -6 -13 -12 -14 -18
11 -2 4 -5 -12 -11 -13 -17
11 -2 4 -4 -12 -10 -13 -17
11 -2 4 -3 -11 -9 -12 -17
10 -3 4 -2 -10 -8 -11 -16
10 -4 4 -2 -10 -8 -11 -15
10 -5 3 -2 -10 -7 -10 -14
10 -6 3 -2 -10 -6 -9 -14
10 -7 3 -2 -10 -6 -9 -13
9 -8 2 -2 -10 -5 -8 -12
9 -8 2 -2 -9 -5 -8 -11
8 -8 2 0 -8 -5 -7 -10
8 -8 2 1 -8 -5 -6 -10
8 -8 2 1 -7 -5 -6 -9
7 -9 3 2 -6 -5 -5 -8
7 -9 3 2 -6 -5 -5 -8
6 -9 3 1 -7 -5 -5 -8
6 -9 3 0 -7 -5 -5 -8
6 -9 3 0 -7 -5 -5 -8
5 -9 3 -2 -8 -4 -4 -9
5 -7 3 -2 -8 -4 -4 -9
4 -6 3 -2 -8 -4 -4 -10
4 -4 3 -2 -8 -4 -4 -10
4 -3 3 -2 -8 -4 -4 -10
3 1 3 0 -7 -5 -5 -11
4 4 4 0 -7 -5 -5 -11
5 8 5 0 -6 -4 -4 -11
5 12 6 0 -6 -4 -4 -11
6 15 7 0 -6 -4 -4 -11
7 17 8 0 -4 -2 -3 -10
7 18 9 2 -2 0 0 -8
7 19 10 4 1 2 1 -6
7 19 11 5 3 4 3 -4
7 20 12 7 5 6 4 -2
8 21 13 8 6 7 5 0
8 19 13 8 6 8 7 2
8 17 14 8 6 9 8 4
8 16 14 8 6 9 10 5
8 14 14 8 6 10 11 7
8 13 15 8 7 11 12 8
8 13 14 8 8 11 12 9
9 14 13 8 9 12 13 10
9 15 12 8 10 12 14 10
9 15 11 8 11 12 14 11
10 16 10 8 12 13 15 12
11 16 8 7 12 13 15 12
12 16 6 6 11 13 15 13
12 16 5 5 11 13 15 13
13 16 3 4 11 13 15 13
14 15 2 3 10 14 16 14
13 13 1 3 8 12 14 13
12 11 0 2 7 11 12 12
12 9 0 2 5 9 11 11
11 7 -2 2 4 8 9 10
9 6 -3 0 3 7 8 9
7 5 -3 -2 1 5 7 8
4 4 -2 -4 0 3 6 7
2 3 -2 -6 -3 2 5 7
-2 2 -2 -8 -4 0 4 6
-4 1 0 -9 -5 -2 3 5
-7 -2 1 -8 -5 -2 3 4
-10 -3 3 -7 -5 -3 2 3
-13 -5 4 -6 -5 -3 1 2
-15 -6 5 -5 -5 -3 1 1
-17 -7 6 -4 -6 -4 -2 0
-18 -9 6 -6 -7 -6 -4 -3
-19 -11 5 -7 -9 -8 -6 -4
-20 -12 4 -9 -11 -9 -8 -6
-21 -14 4 -10 -13 -11 -10 -7
-22 -15 3 -11 -14 -12 -11 -8
-22 -15 3 -11 -14 -12 -11 -8
-23 -15 3 -10 -14 -11 -11 -8
-23 -15 3 -9 -14 -11 -11 -8
-23 -15 3 -9 -14 -11 -11 -8
-24 -14 2 -8 -13 -10 -12 -7
-23 -14 2 -9 -13 -11 -12 -8
-22 -15 1 -10 -14 -12 -12 -9
-22 -15 1 -10 -15 -12 -12 -9
-21 -15 1 -11 -15 -13 -12 -10
-20 -16 0 -12 -16 -14 -12 -11
-19 -16 0 -11 -16 -14 -12 -11
-18 -16 0 -10 -16 -14 -13 -12
-18 -16 0 -10 -16 -14 -13 -12
-17 -16 0 -9 -16 -14 -13 -12
-16 -16 1 -8 -15 -13 -14 -13
-15 -16 3 -8 -15 -13 -14 -13
-14 -16 5 -9 -16 -14 -14 -14
-14 -16 7 -10 -17 -15 -14 -14
-13 -16 9 -10 -17 -15 -14 -14
-12 -16 12 -11 -18 -16 -14 -15
-11 -16 15 -11 -18 -16 -15 -15
-10 -16 19 -11 -18 -16 -16 -15
-9 -16 23 -11 -18 -16 -16 -15
-8 -16 27 -11 -18 -16 -17 -15
-7 -17 30 -9 -18 -17 -18 -17
-7 -18 34 -5 -16 -17 -19 -19
-7 -20 37 -2 -14 -17 -21 -21
-7 -21 42 3 -12 -17 -22 -23
-7 -22 45 6 -9 -17 -23 -25
-7 -23 47 10 -5 -14 -23 -25
-4 -22 49 14 3 -8 -20 -23
0 -21 51 19 10 -2 -18 -21
2 -21 52 23 17 5 -15 -19
5 -20 54 28 23 11 -13 -17
18 -11 44 30 30 25 4 -2
38 7 22 29 36 48 30 24
60 23 1 28 44 70 58 51
81 39 -20 27 50 92 85 76
102 56 -41 26 57 114 112 103
118 74 -71 -16 34 116 128 123
130 95 -108 -92 -14 99 135 140
142 114 -144 -168 -61 82 142 156
153 135 -181 -244 -109 65 149 173
164 155 -217 -320 -156 49 155 188
158 158 -234 -371 -199 15 139 180
135 147 -234 -403 -239 -34 99 149
111 136 -234 -435 -278 -82 60 118
88 123 -234 -467 -317 -131 21 88
64 112 -234 -497 -357 -180 -19 56
47 99 -226 -492 -365 -202 -44 32
33 85 -207 -452 -345 -204 -57 14
21 69 -189 -413 -324 -205 -70 -5
8 55 -171 -373 -304 -206 -83 -22
-6 40 -152 -333 -284 -208 -97 -40
-12 30 -132 -293 -256 -195 -98 -48
-10 24 -109 -249 -221 -169 -88 -44
-8 18 -87 -206 -186 -142 -77 -39
-7 12 -64 -162 -151 -115 -66 -35
-5 6 -43 -119 -116 -89 -56 -30
-4 3 -27 -91 -93 -70 -49 -27
-4 1 -19 -74 -78 -60 -44 -25
-3 -2 -11 -59 -64 -50 -37 -22
-3 -4 -3 -43 -49 -39 -32 -20
-3 -6 7 -26 -34 -29 -27 -18
-2 -7 12 -16 -25 -23 -24 -16
-2 -8 14 -11 -22 -20 -23 -15
0 -9 17 -6 -18 -17 -21 -14
0 -9 19 -2 -14 -15 -20 -13
0 -10 21 4 -10 -12 -19 -12
1 -11 23 8 -7 -10 -18 -11
1 -11 23 11 -5 -8 -18 -11
1 -11 24 14 -3 -6 -17 -11
1 -11 24 16 0 -5 -17 -11
1 -11 24 19 2 -3 -17 -11
0 -11 25 21 3 -2 -16 -12
0 -11 25 22 4 -2 -15 -11
-2 -12 26 23 6 0 -14 -9
-2 -12 26 23 7 1 -14 -8
-2 -12 26 24 8 1 -13 -7
-3 -13 27 26 9 2 -12 -6
-3 -13 27 28 11 4 -12 -6
-2 -13 28 30 13 5 -11 -5
-2 -13 29 32 14 6 -10 -5
-2 -13 29 34 16 8 -10 -5
0 -12 30 35 17 9 -9 -4
0 -12 30 35 17 9 -9 -3
-2 -12 31 36 17 10 -8 -2
-2 -12 32 36 17 10 -8 0
-2 -12 32 36 17 10 -8 1
-3 -13 33 37 18 11 -7 2
-3 -13 33 39 20 12 -6 2
-3 -12 33 42 22 14 -5 2
-3 -12 33 44 24 15 -5 2
-3 -12 33 46 26 16 -4 2
-2 -11 33 48 27 17 -3 3
-2 -11 33 50 28 17 -3 4
-2 -11 33 53 29 18 -2 5
-2 -11 33 56 30 19 -2 6
-2 -11 33 58 31 19 -2 7
-2 -11 33 61 32 20 0 8
-2 -11 33 64 34 21 0 8
-2 -11 33 66 35 22 1 8
-3 -11 33 69 37 24 2 8
-3 -11 33 72 39 25 2 8
-4 -10 34 74 40 26 3 8
-4 -10 35 76 42 27 3 9
-4 -10 35 77 43 27 3 10
-4 -10 36 79 45 28 4 12
-4 -10 37 81 46 29 4 13
-5 -11 38 84 47 30 5 14
-5 -11 38 86 49 31 5 14
-5 -11 38 88 51 32 5 14
-5 -11 38 91 53 33 6 15
-5 -11 38 93 55 34 6 15
-5 -12 39 95 57 35 7 16
-5 -12 39 97 58 35 7 16
-6 -12 39 99 59 36 7 16
-7 -12 39 101 60 37 7 16
-7 -12 39 103 61 37 7 16
-8 -13 40 106 62 38 8 17
-8 -13 42 108 64 39 8 17
-8 -13 42 110 65 39 8 17
-8 -13 43 113 66 40 7 17
-8 -13 44 115 68 42 7 17
-8 -13 45 117 69 43 6 17
-8 -13 45 117 69 42 5 16
-8 -13 45 117 68 40 5 15
-8 -13 45 117 67 39 4 14
-8 -13 45 117 67 38 3 13
-9 -14 44 116 66 37 2 12
-9 -14 44 116 66 37 1 11
-9 -14 44 116 66 36 0 10
-8 -14 45 117 66 35 -3 8
-8 -14 45 117 66 35 -4 7
-7 -15 46 118 65 34 -5 6
-7 -15 46 116 63 32 -5 5
-7 -16 46 115 61 30 -5 4
-6 -17 46 113 59 28 -6 3
-6 -17 46 111 57 26 -6 2
-5 -18 46 110 56 25 -7 1
-5 -18 46 109 56 25 -8 0
-4 -18 45 109 56 24 -9 -2
-3 -17 44 108 55 23 -11 -3
-3 -17 44 107 55 23 -12 -4
-2 -16 43 105 54 22 -13 -5
0 -15 42 102 52 21 -13 -5
1 -15 40 99 50 20 -13 -5
3 -14 38 96 48 18 -13 -5
4 -13 37 93 46 17 -13 -5
5 -12 36 90 44 16 -14 -4
7 -11 35 87 43 16 -14 -4
8 -10 34 85 42 16 -14 -4
9 -9 33 81 40 16 -14 -4
11 -8 32 78 39 16 -14 -4
12 -7 31 75 38 15 -14 -3
14 -7 29 71 36 15 -14 -3
15 -7 27 67 34 14 -14 -2
16 -7 25 63 32 13 -14 0
18 -7 23 59 30 13 -14 0
19 -7 22 55 28 12 -13 1
21 -6 21 52 26 11 -13 1
22 -6 20 49 24 11 -13 1
23 -5 18 45 22 10 -13 1
25 -4 17 42 20 9 -13 1
26 -3 16 38 18 8 -12 1
28 -3 14 34 16 6 -12 1
29 -3 12 31 13 5 -12 1
